"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","monto","periodo_fact_c_diaria","tipo_razon_uso","id_viaje","grupo_viaje","comparativa_descripcion","comparativa_grupo_viaje","comparativa_razon_uso","comparativa_clave_si","comparativa_clave_no"
A001504,2016-10-12,P.VIAJE,transporte,transporte_12,P.VIAJE1,-35064.945,201610,especifico,V019,G016,,P022,,,
A001505,2016-10-12,P.GUSTOS,gustos,gustos: nombre_7,P.GUSTOS1,-91656.0,201610,especifico,,,,,P.GUSTOS,,P012
A001506,2016-10-14,P.VIAJE,evento,evento_5908,P.VIAJE2,-81800.80500000001,201610,especifico,V021,G016,,P022,,,
A001537,2016-10-21,P.GUSTOS,gustos,gustos_4632,P.GUSTOS2,-317256.0,201610,especifico,,,,,P.GUSTOS,,P012
A001538,2016-10-21,P.GUSTOS,gustos,gustos_4605,P.GUSTOS9,-42298.95,201610,especifico,,,,,P.GUSTOS,,P012
A001544,2016-10-25,P.GUSTOS,gustos,gustos_4601,P.GUSTOS3,-10193.25,201610,especifico,,,,,P.GUSTOS,,P012
A001545,2016-10-25,P.GUSTOS,gustos,gustos_5036,P.GUSTOS8,-10193.25,201610,especifico,,,,,P.GUSTOS,,P012
A001548,2016-10-29,P.GUSTOS,gustos,gustos_4800,P.GUSTOS4,-38745.75,201610,especifico,,,,,P.GUSTOS,,P012
A001643,2016-12-04,P.RECREACION,regalo,regalo: nombre_10,P.RECREACION7,-105756.0,201612,especifico,,,,,P.RECREACION,P013,
A001645,2016-12-05,P.VIAJE,transporte,transporte_17,P.VIAJE9,-15375.0,201612,especifico,V017,G014,,P023,,,
A001646,2016-12-05,P.VIAJE,necesidad,necesidad_18,P.VIAJE2,-219261.0,201612,especifico,V021,G016,,P022,,,
A001686,2016-12-18,P.RECREACION,regalo,regalo: nombre_18,P.RECREACION8,-38710.5,201612,especifico,,,,,P.RECREACION,P013,
A001688,2016-12-20,P.RECREACION,regalo,regalo_11,P.RECREACION9,-1416.0,201612,especifico,,,,,P.RECREACION,P013,
A001691,2016-12-23,P.VIAJE,transporte,transporte_12,P.VIAJE9,-2838.69,201612,especifico,V017,G014,,P023,,,
A001692,2016-12-23,P.VIAJE,consumible,consumible_9721,P.VIAJE9,-5293.5,201612,especifico,V017,G014,,P023,,,
A001693,2016-12-23,P.VIAJE,recreacion,recreacion_13,P.VIAJE1,-358.5,201612,especifico,V017,G014,,P023,,,
A001694,2016-12-23,P.VIAJE,consumible,consumible_8047,P.VIAJE3,-7056.0,201612,especifico,V017,G014,,P023,,,
A001695,2016-12-23,P.VIAJE,consumible,consumible_10562,P.VIAJE8,-1416.0,201612,especifico,V017,G014,,P023,,,
A001696,2016-12-24,P.VIAJE,recreacion,recreacion_14,P.VIAJE4,-2967.0,201612,especifico,V017,G014,,P023,,,
A001697,2016-12-24,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE5,-2967.0,201612,especifico,V017,G014,,P023,,,
A001698,2016-12-24,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE6,-2967.0,201612,especifico,V017,G014,,P023,,,
A001699,2016-12-24,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE7,-2967.0,201612,especifico,V017,G014,,P023,,,
A001700,2016-12-24,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE8,-2967.0,201612,especifico,V017,G014,,P023,,,
A001701,2016-12-24,P.VIAJE,transporte,transporte_15,P.VIAJE2,-7056.0,201612,especifico,V017,G014,,P023,,,
A001705,2016-12-28,P.VIAJE,evento,evento_5843,P.VIAJE7,-28206.0,201612,especifico,V018,G015,,P024,,,
A001706,2016-12-28,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE9,-28206.0,201612,especifico,V018,G015,,P024,,,
A001728,2017-01-02,P.VIAJE,evento,evento_5844,P.VIAJE6,-364636.23000000004,201701,especifico,V021,G016,,P022,,,
A001768,2017-01-20,P.VIAJE,consumible,consumible_7581,P.VIAJE9,-7056.0,201701,especifico,V018,G015,,P024,,,
A001774,2017-01-21,P.VIAJE,consumible,consumible_9716,P.VIAJE4,-6280.5,201701,especifico,V018,G015,,P024,,,
A001775,2017-01-21,P.VIAJE,recreacion,recreacion_11,P.VIAJE3,-781.5,201701,especifico,V018,G015,,P024,,,
A001776,2017-01-21,P.VIAJE,consumible,consumible_8435,P.VIAJE5,-6280.5,201701,especifico,V018,G015,,P024,,,
A001778,2017-01-21,P.VIAJE,consumible,consumible_8086,P.VIAJE4,-1486.5,201701,especifico,V018,G015,,P024,,,
A001779,2017-01-21,P.VIAJE,necesidad,necesidad_12,P.VIAJE9,-2121.0,201701,especifico,V018,G015,,P024,,,
A001786,2017-01-28,P.FORMAL,transporte,transporte: nombre_2,P.FORMAL5,-84606.0,201701,especifico,,,,,P.FORMAL,P011,
A001917,2017-03-11,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE7,-14106.0,201703,especifico,V019,G016,,P022,,,
A001918,2017-03-11,P.VIAJE,consumible,consumible_11848,P.VIAJE2,-6985.5,201703,especifico,V019,G016,,P022,,,
A001919,2017-03-11,P.VIAJE,consumible,consumible_9507,P.VIAJE3,-11145.0,201703,especifico,V019,G016,,P022,,,
A001920,2017-03-11,P.VIAJE,recreacion,recreacion_8,P.VIAJE5,-3037.5,201703,especifico,V019,G016,,P022,,,
A001921,2017-03-11,P.VIAJE,recreacion,recreacion_9,P.VIAJE6,-3531.0,201703,especifico,V019,G016,,P022,,,
A001922,2017-03-11,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE9,-3531.0,201703,especifico,V019,G016,,P022,,,
A001923,2017-03-12,P.VIAJE,consumible,consumible_8655,P.VIAJE5,-8466.0,201703,especifico,V019,G016,,P022,,,
A001924,2017-03-12,P.VIAJE,consumible,consumible_8222,P.VIAJE8,-5646.0,201703,especifico,V019,G016,,P022,,,
A001925,2017-03-12,P.VIAJE,recreacion,recreacion_10,P.VIAJE7,-711.0,201703,especifico,V019,G016,,P022,,,
A001926,2017-03-12,P.VIAJE,consumible,consumible_10728,P.VIAJE2,-1275.0,201703,especifico,V019,G016,,P022,,,
A001927,2017-03-12,P.VIAJE,evento,evento_5675,P.VIAJE5,-3178.5,201703,especifico,V019,G016,,P022,,,
A001928,2017-03-12,P.VIAJE,transaccion,transaccion_11,P.VIAJE8,-1486.5,201703,especifico,V019,G016,,P022,,,
A001929,2017-03-12,P.VIAJE,transporte,transporte_12,P.VIAJE10,-5598.765,201703,especifico,V019,G016,,P022,,,
A001930,2017-03-12,P.VIAJE,transporte,transporte_13,P.VIAJE2,-3903.945,201703,especifico,V019,G016,,P022,,,
A001931,2017-03-12,P.VIAJE,transporte,transporte_14,P.VIAJE5,-5749.635,201703,especifico,V019,G016,,P022,,,
A001932,2017-03-12,P.VIAJE,transporte,transporte_15,P.VIAJE6,-4999.515,201703,especifico,V019,G016,,P022,,,
A001933,2017-03-12,P.VIAJE,transporte,transporte_16,P.VIAJE2,-4929.015,201703,especifico,V019,G016,,P022,,,
A001934,2017-03-12,P.VIAJE,recreacion,recreacion_17,P.VIAJE2,-4588.5,201703,especifico,V019,G016,,P022,,,
A001935,2017-03-12,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE10,-4588.5,201703,especifico,V019,G016,,P022,,,
A001936,2017-03-13,P.VIAJE,necesidad,necesidad_18,P.VIAJE8,-55348.5,201703,especifico,V019,G016,,P022,,,
A001937,2017-03-13,P.VIAJE,necesidad,necesidad_19,P.VIAJE2,-3531.0,201703,especifico,V019,G016,,P022,,,
A001938,2017-03-13,P.VIAJE,evento,evento_5869,P.VIAJE1,-217.5,201703,especifico,V019,G016,,P022,,,
A001939,2017-03-13,P.VIAJE,transporte,transporte_20,P.VIAJE4,-9335.97,201703,especifico,V019,G016,,P022,,,
A001940,2017-03-13,P.VIAJE,transporte,transporte_1,P.VIAJE3,-128034.0,201703,especifico,V020,G016,,P022,,,
A001941,2017-03-13,P.VIAJE,necesidad,necesidad_2,P.VIAJE3,-69801.0,201703,especifico,V020,G016,,P022,,,
A001941-1,2017-03-13,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE8,-69801.0,201703,especifico,V020,G016,,P022,,,
A001941-2,2017-03-13,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE9,-69801.0,201703,especifico,V020,G016,,P022,,,
A001942,2017-03-13,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE9,83889.0,201703,especifico,V020,G016,,P022,,,
A001943,2017-03-13,P.VIAJE,consumible,consumible_9308,P.VIAJE2,-7056.0,201703,especifico,V020,G016,,P022,,,
A001946,2017-03-13,P.VIAJE,consumible,consumible_9505,P.VIAJE5,-1063.5,201703,especifico,V020,G016,,P022,,,
A001947,2017-03-13,P.VIAJE,consumible,consumible_6879,P.VIAJE1,-711.0,201703,especifico,V020,G016,,P022,,,
A001948,2017-03-14,P.VIAJE,consumible,consumible_10893,P.VIAJE7,-2826.0,201703,especifico,V020,G016,,P022,,,
A001949,2017-03-14,P.VIAJE,consumible,consumible_10686,P.VIAJE4,-1416.0,201703,especifico,V020,G016,,P022,,,
A001950,2017-03-14,P.VIAJE,consumible,consumible_9503,P.VIAJE7,-640.5,201703,especifico,V020,G016,,P022,,,
A001951,2017-03-14,P.VIAJE,transporte,transporte_3,P.VIAJE2,3225.015,201703,especifico,V020,G016,,P022,,,
A001952,2017-03-14,P.VIAJE,transporte,transporte_4,P.VIAJE3,3975.1349999999998,201703,especifico,V020,G016,,P022,,,
A001953,2017-03-14,P.VIAJE,transporte,transporte_5,P.VIAJE4,876.66,201703,especifico,V020,G016,,P022,,,
A001954,2017-03-14,P.VIAJE,transporte,transporte_6,P.VIAJE10,-852.0,201703,especifico,V020,G016,,P022,,,
A001955,2017-03-14,P.VIAJE,consumible,consumible_7917,P.VIAJE3,-4588.5,201703,especifico,V020,G016,,P022,,,
A001956,2017-03-14,P.VIAJE,consumible,consumible_7527,P.VIAJE3,-1416.0,201703,especifico,V020,G016,,P022,,,
A001957,2017-03-14,P.VIAJE,recreacion,recreacion_7,P.VIAJE9,-1063.5,201703,especifico,V020,G016,,P022,,,
A001958,2017-03-14,P.VIAJE,recreacion,recreacion_8,P.VIAJE1,-1416.0,201703,especifico,V020,G016,,P022,,,
A001959,2017-03-14,P.VIAJE,transporte,transporte_9,P.VIAJE3,-499.5,201703,especifico,V020,G016,,P022,,,
A001960,2017-03-14,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE3,-993.0,201703,especifico,V020,G016,,P022,,,
A001961,2017-03-14,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE6,-993.0,201703,especifico,V020,G016,,P022,,,
A001962,2017-03-14,P.VIAJE,necesidad,necesidad_10,P.VIAJE1,-14035.5,201703,especifico,V020,G016,,P022,,,
A001963,2017-03-14,P.VIAJE,transporte,transporte_11,P.VIAJE2,-6119.76,201703,especifico,V020,G016,,P022,,,
A001964,2017-03-14,P.VIAJE,consumible,consumible_9689,P.VIAJE1,-2544.0,201703,especifico,V020,G016,,P022,,,
A001965,2017-03-14,P.VIAJE,consumible,consumible_9817,P.VIAJE3,-781.5,201703,especifico,V020,G016,,P022,,,
A001966,2017-03-14,P.VIAJE,recreacion,recreacion_12,P.VIAJE3,-217.5,201703,especifico,V020,G016,,P022,,,
A001967,2017-03-15,P.VIAJE,consumible,consumible_11782,P.VIAJE8,-2121.0,201703,especifico,V020,G016,,P022,,,
A001968,2017-03-15,P.VIAJE,consumible,consumible_7018,P.VIAJE2,-1063.5,201703,especifico,V020,G016,,P022,,,
A001969,2017-03-15,P.VIAJE,recreacion,recreacion_13,P.VIAJE9,-18688.5,201703,especifico,V020,G016,,P022,,,
A001972,2017-03-15,P.VIAJE,consumible,consumible_9687,P.VIAJE3,-3531.0,201703,especifico,V020,G016,,P022,,,
A001973,2017-03-15,P.VIAJE,consumible,consumible_11944,P.VIAJE6,-2614.5,201703,especifico,V020,G016,,P022,,,
A001974,2017-03-15,P.VIAJE,consumible,consumible_9254,P.VIAJE6,-1275.0,201703,especifico,V020,G016,,P022,,,
A001975,2017-03-15,P.VIAJE,consumible,consumible_9674,P.VIAJE6,-2050.5,201703,especifico,V020,G016,,P022,,,
A001976,2017-03-15,P.VIAJE,consumible,consumible_10673,P.VIAJE7,-1134.0,201703,especifico,V020,G016,,P022,,,
A001977,2017-03-16,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE8,14094.0,201703,especifico,V020,G016,,P022,,,
A001978,2017-03-16,P.VIAJE,recreacion,recreacion_16,P.VIAJE4,-1416.0,201703,especifico,V020,G016,,P022,,,
A001979,2017-03-16,P.VIAJE,gustos,gustos_5536,P.VIAJE4,-3531.0,201703,especifico,V020,G016,,P022,,,
A001980,2017-03-16,P.VIAJE,consumible,consumible_11608,P.VIAJE2,-1416.0,201703,especifico,V020,G016,,P022,,,
A001981,2017-03-16,P.VIAJE,consumible,consumible_7632,P.VIAJE8,-9523.5,201703,especifico,V021,G016,,P022,,,
A001984,2017-03-17,P.VIAJE,consumible,consumible_11778,P.VIAJE2,-24540.0,201703,especifico,V021,G016,,P022,,,
A001985,2017-03-17,P.VIAJE,consumible,consumible_11126,P.VIAJE4,-5434.5,201703,especifico,V021,G016,,P022,,,
A001986,2017-03-17,P.VIAJE,recreacion,recreacion_18,P.VIAJE5,-5679.84,201703,especifico,V021,G016,,P022,,,
A001987,2017-03-17,P.VIAJE,transporte,transporte_19,P.VIAJE3,-8148.75,201703,especifico,V021,G016,,P022,,,
A001988,2017-03-17,P.VIAJE,transporte,transporte_20,P.VIAJE2,-44844.0,201703,especifico,V021,G016,,P022,,,
A001989,2017-03-17,P.VIAJE,consumible,consumible_11678,P.VIAJE2,-14881.5,201703,especifico,V021,G016,,P022,,,
A001990,2017-03-17,P.VIAJE,consumible,consumible_10626,P.VIAJE4,-4239.525,201703,especifico,V021,G016,,P022,,,
A001991,2017-03-17,P.VIAJE,gustos,gustos_5551,P.VIAJE9,-53115.765,201703,especifico,V021,G016,,P022,,,
A001992,2017-03-17,P.VIAJE,consumible,consumible_10454,P.VIAJE6,-2787.2250000000004,201703,especifico,V021,G016,,P022,,,
A001993,2017-03-17,P.VIAJE,consumible,consumible_9501,P.VIAJE9,-3372.375,201703,especifico,V021,G016,,P022,,,
A001994,2017-03-17,P.VIAJE,consumible,consumible_10309,P.VIAJE1,-1363.125,201703,especifico,V021,G016,,P022,,,
A001995,2017-03-18,P.VIAJE,consumible,consumible_7121,P.VIAJE9,-10863.0,201703,especifico,V021,G016,,P022,,,
A001996,2017-03-18,P.VIAJE,gustos,gustos_5529,P.VIAJE1,-19134.765,201703,especifico,V021,G016,,P022,,,
A001997,2017-03-18,P.VIAJE,gustos,gustos_5592,P.VIAJE8,-52920.479999999996,201703,especifico,V021,G016,,P022,,,
A001998,2017-03-18,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE9,-22384.815,201703,especifico,V021,G016,,P022,,,
A001999,2017-03-18,P.VIAJE,gustos,gustos_5528,P.VIAJE2,-19209.495,201703,especifico,V021,G016,,P022,,,
A002000,2017-03-18,P.VIAJE,consumible,consumible_10392,P.VIAJE8,-5434.5,201703,especifico,V021,G016,,P022,,,
A002001,2017-03-18,P.VIAJE,recreacion,recreacion_1,P.VIAJE3,-10537.289999999999,201703,especifico,V021,G016,,P022,,,
A002002,2017-03-18,P.VIAJE,recreacion,recreacion_2,P.VIAJE1,-42810.075,201703,especifico,V021,G016,,P022,,,
A002003,2017-03-18,P.VIAJE,consumible,consumible_11331,P.VIAJE9,-3399.165,201703,especifico,V021,G016,,P022,,,
A002004,2017-03-18,P.VIAJE,consumible,consumible_9499,P.VIAJE1,-4375.59,201703,especifico,V021,G016,,P022,,,
A002005,2017-03-18,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE9,33583.02,201703,especifico,V021,G016,,P022,,,
A002006,2017-03-19,P.VIAJE,consumible,consumible_9655,P.VIAJE5,-9505.875,201703,especifico,V021,G016,,P022,,,
A002007,2017-03-19,P.VIAJE,recreacion,recreacion_3,P.VIAJE8,-14934.375,201703,especifico,V021,G016,,P022,,,
A002008,2017-03-19,P.VIAJE,recreacion,recreacion_4,P.VIAJE10,-11541.914999999999,201703,especifico,V021,G016,,P022,,,
A002009,2017-03-19,P.VIAJE,recreacion,recreacion_5,P.VIAJE1,-11541.914999999999,201703,especifico,V021,G016,,P022,,,
A002010,2017-03-19,P.VIAJE,gustos,gustos_5526,P.VIAJE4,-19005.75,201703,especifico,V021,G016,,P022,,,
A002011,2017-03-19,P.VIAJE,gustos,gustos_5527,P.VIAJE3,-19005.75,201703,especifico,V021,G016,,P022,,,
A002012,2017-03-19,P.VIAJE,recreacion,recreacion_6,P.VIAJE3,-8148.75,201703,especifico,V021,G016,,P022,,,
A002013,2017-03-19,P.VIAJE,recreacion,recreacion_7,P.VIAJE10,-14934.375,201703,especifico,V021,G016,,P022,,,
A002014,2017-03-19,P.VIAJE,consumible,consumible_7217,P.VIAJE3,-4077.375,201703,especifico,V021,G016,,P022,,,
A002015,2017-03-19,P.VIAJE,consumible,consumible_9917,P.VIAJE3,-16345.785,201703,especifico,V021,G016,,P022,,,
A002016,2017-03-19,P.VIAJE,consumible,consumible_10624,P.VIAJE6,-4077.375,201703,especifico,V021,G016,,P022,,,
A002017,2017-03-20,P.VIAJE,transporte,transporte_8,P.VIAJE2,-9654.630000000001,201703,especifico,V022,G016,,P022,,,
A002018,2017-03-20,P.VIAJE,transporte,transporte_9,P.VIAJE1,-3866.58,201703,especifico,V022,G016,,P022,,,
A002019,2017-03-20,P.VIAJE,recreacion,recreacion_10,P.VIAJE4,-4236.0,201703,especifico,V022,G016,,P022,,,
A002020,2017-03-20,P.VIAJE,consumible,consumible_11317,P.VIAJE3,-5505.0,201703,especifico,V022,G016,,P022,,,
A002021,2017-03-20,P.VIAJE,recreacion,recreacion_11,P.VIAJE1,-28205.295000000002,201703,especifico,V022,G016,,P022,,,
A002023,2017-03-20,P.VIAJE,gustos,gustos_5535,P.VIAJE5,-6774.0,201703,especifico,V022,G016,,P022,,,
A002024,2017-03-20,P.VIAJE,gustos,gustos_5534,P.VIAJE6,-6421.5,201703,especifico,V022,G016,,P022,,,
A002025,2017-03-20,P.VIAJE,gustos,gustos_5533,P.VIAJE7,-2685.0,201703,especifico,V022,G016,,P022,,,
A002026,2017-03-20,P.VIAJE,consumible,consumible_11257,P.VIAJE3,-6069.0,201703,especifico,V022,G016,,P022,,,
A002027,2017-03-20,P.VIAJE,transaccion,transaccion_13,P.VIAJE9,-2755.5,201703,especifico,V022,G016,,P022,,,
A002038,2017-03-26,P.VIAJE,necesidad,necesidad_17,P.VIAJE8,53926.5,201703,especifico,V021,G016,,P022,,,
A002044,2017-03-27,P.VIAJE,evento,evento_5848,P.VIAJE2,-102248.625,201703,especifico,V026,G020,,P026,,,
A002045,2017-03-27,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE7,-102248.625,201703,especifico,V026,G020,,P026,,,
A002046,2017-03-29,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE10,211494.0,201703,especifico,V023,G017,,P025,,,
A002049,2017-03-29,P.VIAJE,evento,evento_5732,P.VIAJE8,-60354.0,201703,especifico,V023,G017,,P025,,,
A002050,2017-03-29,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE1,-60354.0,201703,especifico,V023,G017,,P025,,,
A002051,2017-03-29,P.VIAJE,transporte,transporte_18,P.VIAJE9,-207840.0,201703,especifico,V023,G017,,P025,,,
A002052,2017-03-29,P.VIAJE,deuda,deuda: nombre_7,P.VIAJE2,-207840.0,201703,especifico,V023,G017,,P025,,,
A002174,2017-05-04,P.RECREACION,regalo,regalo: nombre_20,P.RECREACION9,-59578.5,201705,especifico,,,,,P.RECREACION,P013,
A002206,2017-05-13,P.FORMAL,transporte,transporte_16,P.FORMAL10,-28206.0,201705,especifico,,,,,P.FORMAL,P011,
A002207,2017-05-13,P.FORMAL,transporte,transporte_17,P.FORMAL3,-10581.0,201705,especifico,,,,,P.FORMAL,P011,
A002210,2017-05-13,P.FORMAL,transporte,transporte: nombre_6,P.FORMAL6,-24681.0,201705,especifico,,,,,P.FORMAL,P011,
A002211,2017-05-13,P.VIAJE,evento,evento_5756,P.VIAJE4,-8113.5,201705,especifico,V023,G017,,P025,,,
A002212,2017-05-13,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE1,-11427.0,201705,especifico,V023,G017,,P025,,,
A002213,2017-05-13,P.VIAJE,transporte,transporte_19,P.VIAJE10,-162015.0,201705,especifico,V026,G020,,P026,,,
A002214,2017-05-13,P.VIAJE,deuda,deuda: nombre_20,P.VIAJE2,-162015.0,201705,especifico,V026,G020,,P026,,,
A002216,2017-05-13,P.GUSTOS,gustos,"4.gustos_16",P.GUSTOS4,-169206.0,201705,especifico,,,P004,,,,
A002217,2017-05-13,P.GUSTOS,gustos,"3.gustos_11",P.GUSTOS7,-176256.0,201705,especifico,,,P003,,,,
A002218,2017-05-13,P.GUSTOS,gustos,"4.gustos_4",P.GUSTOS6,-176256.0,201705,especifico,,,P004,,,,
A002228,2017-05-16,P.RECREACION,regalo,regalo: nombre_10,P.RECREACION10,-126906.0,201705,especifico,,,,,P.RECREACION,P013,
A002231,2017-05-17,P.GUSTOS,gustos,"5.gustos_1",P.GUSTOS2,-51048.0,201705,especifico,,,P005,,,,
A002248,2017-05-26,P.GUSTOS,gustos,"5.gustos_9",P.GUSTOS10,-119856.0,201705,especifico,,,P005,,,,
A002262,2017-05-29,P.FORMAL,transporte,transporte_7,P.FORMAL5,-21156.0,201705,especifico,,,,,P.FORMAL,P011,
A002263,2017-05-29,P.FORMAL,transporte,transporte_8,P.FORMAL7,-23976.0,201705,especifico,,,,,P.FORMAL,P011,
A002264,2017-05-29,P.FORMAL,transporte,transporte_9,P.FORMAL3,-33493.5,201705,especifico,,,,,P.FORMAL,P011,
A002265,2017-05-29,P.FORMAL,transporte,transporte_10,P.FORMAL8,-9805.5,201705,especifico,,,,,P.FORMAL,P011,
A002266,2017-05-29,P.FORMAL,transporte,transporte_11,P.FORMAL4,-9241.5,201705,especifico,,,,,P.FORMAL,P011,
A002268,2017-05-30,P.GUSTOS,gustos,"4.gustos_8",P.GUSTOS7,119844.0,201705,especifico,,,P004,,,,
A002279,2017-06-01,P.GUSTOS,gustos,"7.gustos_11",P.GUSTOS1,-153239.86500000002,201706,especifico,,,P007,,,,
A002296,2017-06-09,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE3,133944.0,201706,especifico,V023,G017,,P025,,,
A002297,2017-06-10,P.VIAJE,consumible,consumible_9468,P.VIAJE2,-5208.9,201706,especifico,V023,G017,,P025,,,
A002298,2017-06-10,P.VIAJE,necesidad,necesidad_17,P.VIAJE2,-77556.0,201706,especifico,V023,G017,,P025,,,
A002299,2017-06-10,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE4,-6351.0,201706,especifico,V023,G017,,P025,,,
A002300,2017-06-10,P.VIAJE,consumible,consumible_11704,P.VIAJE6,-8677.5,201706,especifico,V023,G017,,P025,,,
A002301,2017-06-10,P.VIAJE,evento,evento_5674,P.VIAJE6,-4941.0,201706,especifico,V023,G017,,P025,,,
A002302,2017-06-10,P.VIAJE,evento,evento_5622,P.VIAJE8,-4941.0,201706,especifico,V023,G017,,P025,,,
A002303,2017-06-10,P.VIAJE,regalo,regalo: nombre_12,P.VIAJE2,-2121.0,201706,especifico,V023,G017,,P025,,,
A002304,2017-06-10,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE3,-3531.0,201706,especifico,V023,G017,,P025,,,
A002305,2017-06-10,P.VIAJE,gustos,"3.gustos_19",P.VIAJE3,-14106.0,201706,especifico,V023,G017,P003,,,,
A002306,2017-06-10,P.VIAJE,regalo,regalo: nombre_7,P.VIAJE8,-17631.0,201706,especifico,V023,G017,,P025,,,
A002307,2017-06-10,P.VIAJE,consumible,consumible_9447,P.VIAJE3,-1627.5,201706,especifico,V023,G017,,P025,,,
A002311,2017-06-10,P.VIAJE,transporte,transporte_18,P.VIAJE3,-3208.815,201706,especifico,V023,G017,,P025,,,
A002312,2017-06-10,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE5,-7056.0,201706,especifico,V023,G017,,P025,,,
A002313,2017-06-10,P.VIAJE,consumible,consumible_11774,P.VIAJE6,-9735.0,201706,especifico,V023,G017,,P025,,,
A002316,2017-06-11,P.VIAJE,consumible,consumible_9497,P.VIAJE3,-2614.5,201706,especifico,V023,G017,,P025,,,
A002317,2017-06-11,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE6,-711.0,201706,especifico,V023,G017,,P025,,,
A002318,2017-06-11,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE8,-1275.0,201706,especifico,V023,G017,,P025,,,
A002319,2017-06-11,P.VIAJE,transporte,transporte_1,P.VIAJE9,-2904.96,201706,especifico,V023,G017,,P025,,,
A002321,2017-06-11,P.VIAJE,gustos,"1.gustos_5",P.VIAJE2,-16221.0,201706,especifico,V023,G017,P001,,,,
A002322,2017-06-11,P.VIAJE,consumible,consumible_10452,P.VIAJE8,-6280.5,201706,especifico,V023,G017,,P025,,,
A002323,2017-06-11,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE9,-6280.5,201706,especifico,V023,G017,,P025,,,
A002324,2017-06-11,P.VIAJE,transporte,transporte_3,P.VIAJE3,-4281.12,201706,especifico,V023,G017,,P025,,,
A002325,2017-06-11,P.VIAJE,consumible,consumible_11016,P.VIAJE4,-711.0,201706,especifico,V023,G017,,P025,,,
A002326,2017-06-11,P.VIAJE,recreacion,recreacion_4,P.VIAJE6,-711.0,201706,especifico,V023,G017,,P025,,,
A002327,2017-06-11,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE10,-8748.0,201706,especifico,V023,G017,,P025,,,
A002328,2017-06-11,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE1,-2755.5,201706,especifico,V023,G017,,P025,,,
A002329,2017-06-11,P.VIAJE,consumible,consumible_10677,P.VIAJE3,-12978.0,201706,especifico,V023,G017,,P025,,,
A002330,2017-06-11,P.VIAJE,consumible,consumible_8158,P.VIAJE2,-2755.5,201706,especifico,V023,G017,,P025,,,
A002331,2017-06-11,P.VIAJE,recreacion,recreacion_5,P.VIAJE7,-2403.0,201706,especifico,V023,G017,,P025,,,
A002332,2017-06-11,P.VIAJE,transporte,transporte_6,P.VIAJE4,-8945.4,201706,especifico,V023,G017,,P025,,,
A002333,2017-06-12,P.VIAJE,consumible,consumible_10767,P.VIAJE3,-852.0,201706,especifico,V023,G017,,P025,,,
A002334,2017-06-12,P.VIAJE,consumible,consumible_7892,P.VIAJE8,-4588.5,201706,especifico,V023,G017,,P025,,,
A002335,2017-06-12,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE2,-4941.0,201706,especifico,V023,G017,,P025,,,
A002336,2017-06-12,P.VIAJE,transporte,transporte_7,P.VIAJE3,-9109.664999999999,201706,especifico,V023,G017,,P025,,,
A002337,2017-06-12,P.VIAJE,recreacion,recreacion_8,P.VIAJE1,-13753.5,201706,especifico,V023,G017,,P025,,,
A002338,2017-06-12,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE3,-13753.5,201706,especifico,V023,G017,,P025,,,
A002341,2017-06-12,P.VIAJE,transporte,transporte_9,P.VIAJE10,-5942.1,201706,especifico,V023,G017,,P025,,,
A002342,2017-06-12,P.VIAJE,evento,evento_5673,P.VIAJE7,-8113.5,201706,especifico,V023,G017,,P025,,,
A002343,2017-06-12,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE4,-6703.5,201706,especifico,V023,G017,,P025,,,
A002344,2017-06-12,P.VIAJE,gustos,"7.gustos_15",P.VIAJE1,-63456.0,201706,especifico,V023,G017,P007,,,,
