"id","tipo_razon_uso","grupo_viaje","id_presupuesto"
A002130,regular,,
A002131,regular,,
A002132,regular,,
A002133,regular,,
A002134,regular,,
A002135,regular,,
A002136,regular,,
A002144,regular,,
A002145,regular,,
A002146,regular,,
A002147,regular,,
A002148,regular,,
A002162,regular,,
A002163,regular,,
A002164,regular,,
A002165,regular,,
A002166,regular,,
A002167,regular,,
A002168,regular,,
A002169,regular,,
A002170,regular,,
A002171,regular,,
A002172,regular,,
A002173,regular,,
A002174,especifico,,P013
A002175,regular,,
A002176,regular,,
A002177,regular,,
A002178,regular,,
A002179,regular,,
A002180,regular,,
A002182,regular,,
A002194,regular,,
A002195,regular,,
A002196,regular,,
A002197,regular,,
A002198,regular,,
A002199,regular,,
A002200,regular,,
A002201,regular,,
A002202,regular,,
A002205,regular,,
A002206,especifico,,P011
A002207,especifico,,P011
A002208,regular,,
A002209,regular,,
A002210,especifico,,P011
A002211,especifico,G017,P025
A002212,especifico,G017,P025
A002213,especifico,G020,P026
A002214,especifico,G020,P026
A002215,regular,,
A002216,especifico,,P004
A002217,especifico,,P003
A002218,especifico,,P004
A002219,regular,,
A002220,regular,,
A002228,especifico,,P013
A002231,especifico,,P005
A002234,regular,,
A002235,regular,,
A002236,regular,,
A002237,regular,,
A002238,regular,,
A002240,regular,,
A002241,regular,,
A002242,regular,,
A002243,regular,,
A002244,regular,,
A002245,regular,,
A002246,regular,,
A002247,regular,,
A002248,especifico,,P005
A002251,regular,,
A002252,regular,,
A002253,regular,,
A002254,regular,,
A002255,regular,,
A002256,regular,,
A002257,regular,,
A002258,regular,,
A002259,regular,,
A002262,especifico,,P011
A002263,especifico,,P011
A002264,especifico,,P011
A002265,especifico,,P011
A002266,especifico,,P011
A002267,regular,,
A002268,especifico,,P004
A002269,regular,,
A002279,especifico,,P007
A002282,regular,,
A002283,regular,,
A002284,regular,,
A002285,regular,,
A002286,regular,,
A002287,regular,,
A002288,regular,,
A002289,regular,,
A002290,regular,,
A002291,regular,,
A002292,regular,,
A002293,regular,,
A002294,regular,,
A002295,regular,,
A002296,especifico,G017,P025
A002297,especifico,G017,P025
A002298,especifico,G017,P025
A002299,especifico,G017,P025
A002300,especifico,G017,P025
A002301,especifico,G017,P025
A002302,especifico,G017,P025
A002303,especifico,G017,P025
A002304,especifico,G017,P025
A002305,especifico,G017,P003
A002306,especifico,G017,P025
A002307,especifico,G017,P025
A002311,especifico,G017,P025
A002312,especifico,G017,P025
A002313,especifico,G017,P025
A002314,regular,,
A002315,regular,,
A002316,especifico,G017,P025
A002317,especifico,G017,P025
A002318,especifico,G017,P025
A002319,especifico,G017,P025
A002321,especifico,G017,P001
A002322,especifico,G017,P025
A002323,especifico,G017,P025
A002324,especifico,G017,P025
A002325,especifico,G017,P025
A002326,especifico,G017,P025
A002327,especifico,G017,P025
A002328,especifico,G017,P025
A002329,especifico,G017,P025
A002330,especifico,G017,P025
A002331,especifico,G017,P025
A002332,especifico,G017,P025
A002333,especifico,G017,P025
A002334,especifico,G017,P025
A002335,especifico,G017,P025
A002336,especifico,G017,P025
A002337,especifico,G017,P025
A002338,especifico,G017,P025
A002341,especifico,G017,P025
A002342,especifico,G017,P025
A002343,especifico,G017,P025
A002344,especifico,G017,P007
A002346,especifico,G017,P025
A002347,especifico,G017,P025
A002348,especifico,G017,P025
A002349,especifico,G017,P025
A002350,especifico,G017,P025
A002351,especifico,G017,P025
A002352,especifico,G017,P025
A002353,especifico,G017,P025
A002354,especifico,G017,P025
A002357,regular,,
A002358,regular,,
A002359,especifico,G017,P025
A002360,regular,,
A002361,especifico,,P001
A002362,regular,,
A002374,especifico,G017,P025
A002377,regular,,
A002378,regular,,
A002379,regular,,
A002380,regular,,
A002383,especifico,,P027
A002384,regular,,
A002385,regular,,
A002386,regular,,
A002387,regular,,
A002388,regular,,
A002389,regular,,
A002390,especifico,,P004
A002391,regular,,
A002392,regular,,
A002393,regular,,
A002394,regular,,
A002395,regular,,
A002396,regular,,
A002397,regular,,
A002398,regular,,
A002399,especifico,,P007
A002400,regular,,
A002401,regular,,
A002402,regular,,
A002403,especifico,,P015
A002404,especifico,,P002
A002405,regular,,
A002406,regular,,
A002407,regular,,
A002408,regular,,
A002409,regular,,
A002417,regular,,
A002418,regular,,
A002419,regular,,
A002420,regular,,
A002421,regular,,
A002422,regular,,
A002423,regular,,
A002424,regular,,
A002425,regular,,
A002426,regular,,
A002427,regular,,
A002430,regular,,
A002431,regular,,
A002432,regular,,
A002433,regular,,
A002434,regular,,
A002435,regular,,
A002436,regular,,
A002452,regular,,
A002453,regular,,
A002454,regular,,
A002455,regular,,
A002456,regular,,
A002457,regular,,
A002458,regular,,
A002459,regular,,
A002460,regular,,
A002461,regular,,
A002462,regular,,
A002463,regular,,
A002464,regular,,
A002465,regular,,
A002466,regular,,
A002467,regular,,
A002468,regular,,
A002469,regular,,
A002470,regular,,
A002471,especifico,,P008
A002472,regular,,
A002473,regular,,
A002475,regular,,
A002476,regular,,
A002477,regular,,
A002480,regular,G018,
A002481,regular,G018,
A002482,regular,G018,
A002483,regular,G018,
A002484,regular,,
A002485,regular,,
A002496,regular,,
A002497,regular,,
A002498,regular,,
A002499,regular,,
A002500,regular,,
A002501,regular,,
A002502,especifico,,P016
A002503,especifico,,P016
A002504,regular,,
A002509,regular,,
A002510,regular,,
A002511,regular,,
A002512,regular,,
A002513,regular,,
A002514,regular,,
A002515,especifico,G021,P029
A002516,especifico,G021,P029
A002517,regular,,
A002518,especifico,G019,P028
A002519,especifico,G021,P029
A002521,regular,,
A002522,regular,,
A002523,regular,,
A002524,regular,,
A002525,regular,,
A002526,regular,,
A002527,regular,,
A002528,regular,,
A002529,regular,,
A002530,regular,,
A002531,regular,,
A002532,regular,,
A002533,regular,,
A002534,regular,,
A002535,regular,,
A002536,regular,,
A002537,regular,,
A002538,regular,,
A002545,regular,,
A002546,regular,,
A002547,regular,,
A002559,especifico,,P016
A002560,regular,,
A002563,regular,,
A002564,regular,,
A002565,regular,,
A002566,regular,,
A002567,regular,,
A002568,regular,,
A002569,especifico,G019,P028
A002570,especifico,G019,P028
A002571,especifico,G019,P028
A002572,especifico,G019,P028
A002573,especifico,G019,P028
A002574,especifico,G019,P028
A002575,regular,,
A002576,especifico,G019,P028
A002577,especifico,G019,P028
A002578,especifico,G019,P028
A002579,especifico,G019,P028
A002580,especifico,G019,P028
A002581,regular,,
A002584,regular,,
A002585,regular,,
A002586,regular,,
A002587,regular,,
A002588,regular,,
A002589,regular,,
A002590,regular,,
A002591,regular,,
A002592,regular,,
A002593,regular,,
A002594,regular,,
A002595,regular,,
A002597,regular,,
A002608,regular,G021,
A002613,regular,,
A002614,regular,,
A002615,regular,,
A002616,regular,,
A002617,regular,,
A002618,regular,,
A002619,regular,,
A002622,especifico,G020,P026
A002623,especifico,G020,P026
A002624,especifico,G020,P026
A002641,regular,,
A002642,regular,,
A002643,regular,,
A002644,especifico,,P016
A002645,regular,,
A002649,especifico,,P011
A002650,regular,,
A002651,regular,,
A002652,regular,,
A002653,regular,,
A002654,regular,,
A002657,regular,,
A002658,regular,,
A002659,especifico,,P013
A002660,regular,,
A002661,regular,,
A002662,regular,,
A002665,especifico,,P011
A002666,especifico,,P011
A002667,especifico,,P011
A002668,especifico,,P011
A002669,especifico,,P011
A002670,especifico,,P011
A002671,especifico,,P011
A002674,especifico,G021,P029
A002675,regular,,
A002687,regular,,
A002690,regular,,
A002691,regular,,
A002692,regular,,
A002693,regular,,
A002694,regular,,
A002695,regular,,
A002696,regular,,
A002697,regular,,
A002698,regular,,
A002699,regular,,
A002700,regular,,
A002701,regular,,
A002702,regular,,
A002703,regular,,
A002704,regular,,
A002705,especifico,G020,P026
A002710,regular,,
A002711,regular,,
A002712,regular,,
A002713,especifico,,P013
A002714,especifico,,P013
A002715,especifico,,P013
A002716,especifico,,P013
A002717,especifico,,P013
A002718,regular,,
A002719,regular,,
A002720,regular,,
A002721,regular,,
A002722,regular,,
A002723,regular,,
A002724,regular,,
A002725,regular,,
A002726,regular,,
A002727,regular,,
A002728,regular,,
A002731,regular,,
A002734,regular,,
A002735,regular,,
A002736,regular,,
A002737,regular,,
A002738,regular,,
A002739,especifico,G021,P029
A002740,regular,,
A002742,regular,,
A002743,regular,,
A002744,regular,,
A002745,regular,,
A002746,regular,,
A002747,regular,,
A002748,regular,,
A002751,regular,,
A002752,regular,,
A002763,regular,,
A002766,regular,,
A002767,regular,,
A002768,regular,,
A002771,especifico,G020,P026
A002772,especifico,G020,P026
A002773,especifico,G020,P026
A002774,especifico,G020,P026
A002777,especifico,G020,P026
A002778,especifico,G020,P026
A002779,especifico,G020,P026
A002780,especifico,G020,P026
A002781,especifico,G020,P026
A002782,especifico,G020,P026
A002783,especifico,G020,P026
A002784,especifico,G020,P026
A002785,especifico,G020,P026
A002786,especifico,G020,P026
A002787,especifico,G020,P026
A002788,especifico,G020,P026
A002789,especifico,G020,P026
A002790,especifico,G020,P026
A002791,especifico,G020,P026
A002792,especifico,G020,P026
A002793,especifico,G020,P026
A002794,especifico,G020,P026
A002795,especifico,G020,P026
A002796,especifico,G020,P026
A002797,especifico,G020,P026
A002798,especifico,G020,P026
A002799,especifico,G020,P026
A002800,especifico,G020,P026
A002801,regular,,
A002802,especifico,G020,P026
A002803,especifico,G020,P026
A002804,especifico,G020,P026
A002805,especifico,G020,P026
A002806,especifico,G020,P026
A002807,especifico,G020,P026
A002808,especifico,G020,P026
A002809,especifico,G020,P026
A002810,especifico,G020,P008
A002811,especifico,G020,P026
A002812,especifico,G020,P026
A002813,especifico,G020,P026
A002814,especifico,G020,P026
A002815,regular,,
A002817,regular,,
A002818,regular,,
A002819,regular,,
A002820,regular,,
A002821,regular,,
A002834,regular,,
A002835,regular,,
A002836,regular,,
A002837,regular,,
A002838,regular,,
A002839,regular,,
A002840,regular,,
A002841,regular,,
A002842,regular,,
A002843,regular,,
A002844,regular,,
A002845,especifico,G020,P026
A002848,regular,,
A002849,regular,,
A002850,especifico,G021,P029
A002851,especifico,G021,P029
A002852,especifico,G021,P029
A002853,especifico,G021,P029
A002854,especifico,G021,P029
A002855,especifico,G021,P029
A002856,especifico,G021,P029
A002857,especifico,G021,P029
A002858,especifico,G021,P029
A002859,especifico,G021,P029
A002860,especifico,G021,P029
A002861,especifico,G021,P029
A002862,especifico,G021,P029
A002863,especifico,G021,P029
A002864,especifico,G021,P029
A002865,especifico,G021,P029
A002866,especifico,G021,P029
A002867,especifico,G021,P029
A002868,especifico,G021,P029
A002869,especifico,G021,P029
A002870,especifico,G021,P029
A002871,especifico,G021,P029
A002872,especifico,G021,P029
A002873,especifico,G021,P029
A002874,especifico,G021,P029
A002875,especifico,G021,P029
A002876,especifico,G021,P029
A002877,especifico,G021,P029
A002878,especifico,G021,P029
A002879,especifico,G021,P029
A002880,especifico,G021,P029
A002881,especifico,G021,P029
A002882,especifico,G021,P029
A002883,especifico,G021,P029
A002884,especifico,G021,P029
A002885,especifico,G021,P029
A002886,especifico,G021,P029
A002887,especifico,G021,P029
A002888,especifico,G021,P029
A002889,especifico,G021,P029
A002890,especifico,G021,P029
A002891,especifico,G021,P029
A002892,especifico,G021,P029
A002893,especifico,G021,P029
A002894,especifico,G021,P029
A002895,especifico,G021,P029
A002896,especifico,G021,P029
A002897,especifico,G021,P029
A002898,especifico,G021,P029
A002899,especifico,G021,P029
A002900,especifico,G021,P029
A002901,especifico,G021,P029
A002902,especifico,G021,P029
A002903,especifico,G021,P029
A002904,especifico,G021,P029
A002905,especifico,G021,P029
A002906,especifico,G021,P029
A002907,especifico,G021,P029
A002908,regular,,
A002909,especifico,G021,P029
A002910,regular,,
A002911,especifico,G021,P029
A002916,regular,,
A002917,regular,,
A002921,regular,,
A002922,regular,,
A002923,regular,,
A002924,especifico,,P027
A002925,especifico,,P027
A002926,especifico,,P027
A002927,regular,,
A002928,especifico,,P027
A002929,especifico,,P027
A002930,regular,,
A002931,regular,,
A002932,regular,,
A002933,regular,,
A002934,regular,,
A002936,regular,,
A002937,regular,,
A002939,regular,,
A002948,regular,,
A002949,regular,,
A002950,regular,,
A002951,regular,,
A002952,regular,,
A002953,regular,,
A002954,regular,,
A002957,regular,,
A002958,regular,,
A002959,regular,,
A002960,regular,,
A002961,regular,,
A002962,regular,,
A002963,regular,,
A002964,regular,,
A002965,regular,,
A002966,regular,,
A002967,regular,,
A002968,regular,,
A002969,especifico,G022,P031
A002970,especifico,G022,P031
A002971,especifico,G022,P031
A002972,especifico,G022,P031
A002973,especifico,G022,P031
A002974,especifico,G022,P031
A002975,especifico,G022,P031
A002976,especifico,G022,P031
A002977,especifico,G022,P031
A002978,regular,,
A002979,especifico,G022,P031
A002980,especifico,G022,P031
A002981,especifico,G022,P031
A002982,especifico,G022,P031
A002983,especifico,G022,P031
A002984,especifico,G022,P031
A002985,especifico,G022,P031
A002988,especifico,G022,P031
A002989,especifico,G022,P031
A002990,especifico,G022,P031
A002991,especifico,G022,P031
A002992,especifico,G022,P031
A002993,especifico,G022,P031
A002994,especifico,G022,P031
A002995,especifico,G022,P031
A002996,especifico,G022,P031
A002997,especifico,G022,P031
A002998,especifico,G022,P031
A002999,especifico,G022,P031
A003000,especifico,G022,P031
A003001,especifico,G022,P031
A003002,especifico,G022,P031
A003003,especifico,G022,P031
A003004,especifico,G022,P031
A003005,especifico,G022,P031
A003006,especifico,G022,P031
A003007,regular,,
A003009,especifico,G022,P031
A003010,especifico,G022,P031
A003011,especifico,G022,P031
A003012,especifico,G022,P031
A003013,especifico,G022,P031
A003014,especifico,G022,P031
A003015,especifico,G022,P031
A003016,especifico,G022,P031
A003017,especifico,G022,P031
A003019,especifico,,P016
A003020,especifico,G022,P031
A003021,especifico,G022,P031
A003022,especifico,G022,P031
A003023,especifico,G022,P031
A003024,especifico,G022,P031
A003025,especifico,G022,P031
A003026,especifico,G022,P031
A003027,especifico,G022,P031
A003028,especifico,G022,P031
A003029,especifico,G022,P031
A003030,especifico,G022,P031
A003031,especifico,G022,P031
A003032,especifico,G022,P031
A003033,especifico,G022,P031
A003034,especifico,G022,P031
A003035,especifico,G022,P031
A003036,especifico,G022,P031
A003037,especifico,G022,P031
A003038,especifico,G022,P031
A003039,especifico,G022,P031
A003040,especifico,G022,P031
A003041,especifico,G022,P031
A003042,especifico,G022,P031
A003043,especifico,G022,P031
A003044,especifico,G022,P031
A003045,especifico,G022,P031
A003046,especifico,G022,P031
A003047,especifico,G022,P031
A003049,especifico,G022,P031
A003051,especifico,G022,P031
A003052,especifico,G022,P031
A003053,especifico,G022,P031
A003054,especifico,G022,P031
A003055,especifico,G022,P031
A003056,especifico,G022,P031
A003057,especifico,G022,P031
A003058,especifico,G022,P031
A003059,especifico,G022,P031
A003060,especifico,G022,P031
A003061,especifico,G022,P031
A003062,especifico,G022,P031
A003063,especifico,G022,P031
A003064,especifico,G022,P031
A003065,especifico,G022,P031
A003066,especifico,G022,P031
A003067,especifico,G022,P031
A003068,especifico,G022,P031
A003069,especifico,G022,P031
A003070,especifico,G022,P031
A003071,especifico,G022,P031
A003072,especifico,G022,P031
A003073,especifico,G022,P031
A003074,regular,,
A003075,especifico,G022,P031
A003078,especifico,G022,P031
A003079,especifico,G022,P031
A003080,especifico,G022,P031
A003081,especifico,G022,P031
A003082,especifico,G022,P031
A003083,especifico,G022,P031
A003084,especifico,G022,P031
A003085,especifico,G022,P031
A003086,especifico,G022,P031
A003087,regular,,
A003088,especifico,G029,P032
A003102,especifico,G024,P033
A003103,regular,,
A003104,regular,,
A003105,especifico,,P013
A003106,regular,,
A003107,regular,,
A003108,regular,,
A003109,regular,,
A003110,regular,,
A003111,regular,,
A003114,regular,,
A003115,regular,,
A003116,especifico,G022,P031
A003117,especifico,G022,P031
A003120,regular,,
A003136,regular,,
A003137,regular,,
A003138,especifico,G024,P033
A003139,especifico,G024,P033
A003140,especifico,G024,P033
A003141,especifico,G024,P033
A003142,especifico,G024,P033
A003143,especifico,G024,P033
A003144,especifico,G024,P033
A003145,especifico,G024,P033
A003146,especifico,G024,P033
A003147,especifico,G024,P033
A003148,regular,,
A003149,regular,,
A003150,regular,,
A003151,regular,,
A003152,regular,,
A003153,regular,,
A003154,regular,,
A003155,regular,,
A003156,regular,G025,
A003157,regular,G025,
A003171,especifico,G024,P033
A003172,regular,,
