"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","metodo_pago","monto","id_viaje","id_deuda","periodo_fact_c_diaria","metodo_pago_general"
A000244,2015-08-18,INGRESO,inversion,ahorro_10,INGRESO8,debito_2,116319.0,,,201508,debito
A000245,2015-08-18,NECESIDAD,necesidad,necesidad_9,NECESIDAD6,debito_2,-10440.0,,,201508,debito
A000246,2015-08-18,RECREACION,transporte,transporte_10,RECREACION8,efectivo,-711.0,,,201508,efectivo
A000247,2015-08-18,HOGAR,hogar,hogar2066,HOGAR10,efectivo,-711.0,,,201508,efectivo
A000248,2015-08-18,NECESIDAD,necesidad,necesidad_11,NECESIDAD3,credito_3,-7267.5,,,201508,credito
A000249,2015-08-18,DINERO,transaccion,transaccion_12,DINERO2,credito_3,21355.5,,,201508,credito
A000250,2015-08-18,DINERO,transaccion,transaccion_13,DINERO3,debito_4,-21367.5,,,201508,debito
A000251,2015-08-18,TRANSPORTE,transporte,transporte_14,TRANSPORTE3,efectivo,-35256.0,,,201508,efectivo
A000252,2015-08-18,RECREACION,recreacion,recreacion_15,RECREACION2,efectivo,-14106.0,,,201508,efectivo
A000253,2015-08-19,LIBRE,consumible,consumible: nombre_16,LIBRE7,efectivo,-3531.0,,,201508,efectivo
A000254,2015-08-20,DINERO,transaccion,transaccion_587,DINERO7,efectivo,35244.0,,,201508,efectivo
A000255,2015-08-20,DINERO,transaccion,transaccion_588,DINERO8,debito_1,-35256.0,,,201508,debito
A000256,2015-08-20,LIBRE,consumible,consumible_2741,LIBRE8,efectivo,-3531.0,,,201508,efectivo
A000257,2015-08-20,LIBRE,consumible,consumible_2125,LIBRE4,efectivo,-2121.0,,,201508,efectivo
A000258,2015-08-21,RECREACION,consumible,consumible_9882,RECREACION8,efectivo,-7056.0,,,201508,efectivo
A000259,2015-08-25,NECESIDAD,necesidad,necesidad_16,NECESIDAD7,efectivo,-4236.0,,,201508,efectivo
A000260,2015-08-25,NECESIDAD,necesidad,necesidad_17,NECESIDAD7,efectivo,-4236.0,,,201508,efectivo
A000261,2015-08-29,DINERO,transaccion,transaccion_589,DINERO9,efectivo,35244.0,,,201508,efectivo
A000262,2015-08-29,DINERO,transaccion,transaccion_590,DINERO1,debito_1,-35256.0,,,201508,debito
A000263,2015-08-29,P.VIAJE,transporte,transporte_18,P.VIAJE10,efectivo,-8113.5,V003,,201508,efectivo
A000264,2015-08-29,P.VIAJE,consumible,consumible_8468,P.VIAJE2,credito_3,-13683.0,V003,,201508,credito
A000265,2015-08-29,P.VIAJE,consumible,consumible_7592,P.VIAJE8,efectivo,-4236.0,V003,,201508,efectivo
A000266,2015-08-29,P.VIAJE,consumible,consumible_11627,P.VIAJE3,efectivo,-1768.5,V003,,201508,efectivo
A000267,2015-08-30,P.VIAJE,consumible,consumible_9131,P.VIAJE9,efectivo,-14106.0,V003,,201508,efectivo
A000268,2015-08-30,P.VIAJE,recreacion,recreacion_19,P.VIAJE9,efectivo,-5646.0,V003,,201508,efectivo
A000269,2015-08-31,INGRESO,transaccion,transaccion_20,INGRESO4,debito_1,398616.51,,,201508,debito
A000270,2015-08-31,LIBRE,transaccion,transaccion_1,LIBRE7,debito_1,-294.34499999999997,,,201508,debito
A000271,2015-09-02,DINERO,transaccion,transaccion_591,DINERO2,efectivo,70494.0,,,201509,efectivo
A000272,2015-09-02,DINERO,transaccion,transaccion_592,DINERO3,debito_1,-70506.0,,,201509,debito
A000273,2015-09-02,INGRESO,inversion,ahorro_5,INGRESO3,efectivo,-35256.0,,,201509,efectivo
A000274,2015-09-02,DINERO,transaccion,transaccion_2,DINERO4,credito_3,13671.0,,,201509,credito
A000275,2015-09-02,DINERO,transaccion,transaccion_3,DINERO5,debito_4,-13683.0,,,201509,debito
A000276,2015-09-03,INGRESO,inversion,ahorro_1,INGRESO9,debito_1,-70506.0,,,201509,debito
A000277,2015-09-03,INGRESO,inversion,ahorro_2,INGRESO10,debito_2,70494.0,,,201509,debito
A000278,2015-09-03,INGRESO,inversion,ahorro_8,INGRESO6,debito_4,70494.0,,,201509,debito
A000279,2015-09-03,INGRESO,inversion,ahorro_9,INGRESO7,debito_1,-70506.0,,,201509,debito
A000280,2015-09-03,TRANSPORTE,transporte,transporte_4,TRANSPORTE7,efectivo,-35256.0,,,201509,efectivo
A000281,2015-09-03,P.VIAJE,evento,evento_5687,P.VIAJE3,debito_1,-55295.625,V005,,201509,debito
A000282,2015-09-03,P.VIAJE,transporte,transporte_5,P.VIAJE8,debito_1,-70435.5,V005,,201509,debito
A000283,2015-09-04,P.VIAJE,necesidad,necesidad: nombre_18,P.VIAJE4,debito_1,-22566.0,V003,,201509,debito
A000284,2015-09-04,RECREACION,consumible,consumible_9463,RECREACION7,efectivo,-21156.0,,,201509,efectivo
A000285,2015-09-05,P.RECREACION,regalo,regalo: nombre_7,P.RECREACION9,debito_1,-62680.5,,,201509,debito
A000286,2015-09-05,DINERO,transaccion,transaccion_593,DINERO4,efectivo,35244.0,,,201509,efectivo
A000287,2015-09-05,DINERO,transaccion,transaccion_594,DINERO5,debito_1,-35256.0,,,201509,debito
A000288,2015-09-05,P.RECREACION,regalo,regalo: nombre_20,P.RECREACION10,efectivo,-3531.0,,,201509,efectivo
A000289,2015-09-05,RECREACION,consumible,consumible_13347,RECREACION3,efectivo,-4236.0,,,201509,efectivo
A000290,2015-09-05,HOGAR,hogar,hogar2067,HOGAR1,efectivo,-711.0,,,201509,efectivo
A000291,2015-09-05,RECREACION,consumible,consumible_9878,RECREACION2,efectivo,-5998.5,,,201509,efectivo
A000292,2015-09-05,RECREACION,consumible,consumible_13043,RECREACION7,efectivo,-1768.5,,,201509,efectivo
A000293,2015-09-09,DINERO,transaccion,transaccion_564,DINERO2,debito_1,70494.0,,,201509,debito
A000294,2015-09-11,HOGAR,hogar,hogar2068,HOGAR2,efectivo,-4236.0,,,201509,efectivo
A000295,2015-09-11,RECREACION,consumible,consumible_13330,RECREACION10,credito_3,-2403.0,,,201509,credito
A000296,2015-09-11,RECREACION,evento,evento_7832,RECREACION8,efectivo,-3672.0,,,201509,efectivo
A000297,2015-09-11,RECREACION,invitacion,invitacion: nombre_13,RECREACION10,efectivo,-3672.0,,,201509,efectivo
A000298,2015-09-11,LIBRE,transaccion,transaccion_6,LIBRE3,efectivo,-3249.0,,,201509,efectivo
A000299,2015-09-12,P.GUSTOS,gustos,gustos_5035,P.GUSTOS9,credito_3,-21649.5,,,201509,credito
A000300,2015-09-12,P.GUSTOS,gustos,gustos_4636,P.GUSTOS8,credito_3,-14035.5,,,201509,credito
A000301,2015-09-12,P.GUSTOS,gustos,gustos_4637,P.GUSTOS7,credito_3,-9523.5,,,201509,credito
A000302,2015-09-12,P.GUSTOS,gustos,gustos_4745,P.GUSTOS9,debito_1,-28135.5,,,201509,debito
A000303,2015-09-12,P.GUSTOS,gustos,gustos_4757,P.GUSTOS7,debito_1,-6351.0,,,201509,debito
A000304,2015-09-12,RECREACION,consumible,consumible_12885,RECREACION5,efectivo,-5646.0,,,201509,efectivo
A000305,2015-09-13,NECESIDAD,necesidad,"6.necesidad_14",NECESIDAD9,debito_1,-40191.0,,,201509,debito
A000306,2015-09-13,LIBRE,transaccion,transaccion_7,LIBRE9,debito_1,-1210.845,,,201509,debito
A000307,2015-09-14,DINERO,transaccion,transaccion_8,DINERO6,credito_3,54984.0,,,201509,credito
A000308,2015-09-14,DINERO,transaccion,transaccion_9,DINERO7,debito_4,-54996.0,,,201509,debito
A000309,2015-09-14,TRANSPORTE,transporte,transporte_10,TRANSPORTE8,efectivo,9300.0,,,201509,efectivo
A000310,2015-09-15,INGRESO,transaccion,transaccion_11,INGRESO5,debito_1,253794.0,,,201509,debito
A000311,2015-09-15,INGRESO,inversion,ahorro_6,INGRESO4,debito_3,70494.0,,,201509,debito
A000312,2015-09-15,INGRESO,inversion,ahorro_7,INGRESO5,debito_1,-70506.0,,,201509,debito
A000313,2015-09-15,INGRESO,inversion,ahorro_10,INGRESO8,debito_4,70494.0,,,201509,debito
A000314,2015-09-15,INGRESO,inversion,ahorro_1,INGRESO9,debito_1,-70506.0,,,201509,debito
A000315,2015-09-15,INGRESO,inversion,ahorro_3,INGRESO1,debito_1,-42306.0,,,201509,debito
A000316,2015-09-15,INGRESO,inversion,ahorro_4,INGRESO2,debito_2,42294.0,,,201509,debito
A000317,2015-09-15,DINERO,transaccion,transaccion_595,DINERO6,debito_3,-70506.0,,,201509,debito
A000318,2015-09-15,DINERO,transaccion,transaccion_596,DINERO7,efectivo,70494.0,,,201509,efectivo
A000319,2015-09-16,RECREACION,evento,evento_7959,RECREACION1,efectivo,-3531.0,,,201509,efectivo
A000320,2015-09-16,LIBRE,consumible,consumible_2951,LIBRE8,efectivo,-2967.0,,,201509,efectivo
A000321,2015-09-17,LIBRE,deuda,deuda: nombre_12,LIBRE4,efectivo,-4236.0,,D000,201509,efectivo
A000322,2015-09-18,RECREACION,consumible,consumible_9875,RECREACION5,efectivo,-5646.0,,,201509,efectivo
A000323,2015-09-19,DINERO,transaccion,transaccion_597,DINERO8,debito_3,-35256.0,,,201509,debito
A000324,2015-09-19,DINERO,transaccion,transaccion_598,DINERO9,efectivo,35244.0,,,201509,efectivo
A000325,2015-09-19,DINERO,transaccion,transaccion_599,DINERO10,efectivo,70494.0,,,201509,efectivo
A000326,2015-09-19,DINERO,transaccion,transaccion_600,DINERO3,debito_1,-70506.0,,,201509,debito
A000327,2015-09-19,P.FORMAL,transporte,transporte_12,P.FORMAL3,efectivo,-105756.0,,,201509,efectivo
A000328,2015-09-19,RECREACION,consumible,consumible_10591,RECREACION9,efectivo,-3531.0,,,201509,efectivo
A000329,2015-09-19,RECREACION,consumible,consumible_13829,RECREACION1,efectivo,-7056.0,,,201509,efectivo
A000330,2015-09-21,RECREACION,recreacion,recreacion: nombre_7,RECREACION7,efectivo,-3531.0,,,201509,efectivo
A000331,2015-09-21,NECESIDAD,necesidad,necesidad_13,NECESIDAD8,efectivo,-4588.5,,,201509,efectivo
A000332,2015-09-21,LIBRE,deuda,deuda: nombre_17,LIBRE8,efectivo,-2473.5,,D000,201509,efectivo
A000333,2015-09-21,NECESIDAD,necesidad,necesidad_14,NECESIDAD7,debito_2,-10434.359999999999,,,201509,debito
A000334,2015-09-21,TRANSPORTE,transporte,transporte_15,TRANSPORTE1,efectivo,-33846.0,,,201509,efectivo
A000335,2015-09-22,SUSCRIPCION,necesidad,necesidad_16,SUSCRIPCION9,debito_1,-14106.0,,,201509,debito
A000336,2015-09-25,DINERO,transaccion,transaccion_601,DINERO4,efectivo,35244.0,,,201509,efectivo
A000337,2015-09-25,DINERO,transaccion,transaccion_602,DINERO5,debito_1,-35256.0,,,201509,debito
A000338,2015-09-25,P.GUSTOS,gustos,gustos_4787,P.GUSTOS7,efectivo,-28206.0,,,201509,efectivo
A000339,2015-09-25,RECREACION,consumible,consumible_8876,RECREACION4,efectivo,-7056.0,,,201509,efectivo
A000340,2015-09-26,RECREACION,evento,evento_7981,RECREACION9,efectivo,-3672.0,,,201509,efectivo
A000341,2015-09-26,RECREACION,consumible,consumible_12873,RECREACION7,efectivo,-4800.0,,,201509,efectivo
A000342,2015-09-26,RECREACION,consumible,consumible_12374,RECREACION6,debito_1,-2685.0,,,201509,debito
A000343,2015-09-26,RECREACION,consumible,consumible_13818,RECREACION2,credito_3,-1557.0,,,201509,credito
A000344,2015-09-30,INGRESO,transaccion,transaccion_17,INGRESO6,debito_1,372359.49,,,201509,debito
A000345,2015-09-30,INGRESO,inversion,ahorro_5,INGRESO3,debito_1,-73749.0,,,201509,debito
A000346,2015-09-30,INGRESO,inversion,ahorro_6,INGRESO4,debito_2,73737.0,,,201509,debito
A000347,2015-09-30,NECESIDAD,necesidad,necesidad_18,NECESIDAD4,credito_3,-7292.88,,,201509,credito
A000348,2015-09-30,DINERO,transaccion,transaccion_19,DINERO8,credito_3,1429.3799999999999,,,201509,credito
A000349,2015-09-30,DINERO,transaccion,transaccion_20,DINERO9,debito_4,-1441.380000000009,,,201509,debito
A000350,2015-09-30,INGRESO,inversion,ahorro_2,INGRESO10,debito_4,70494.0,,,201509,debito
A000351,2015-09-30,INGRESO,inversion,ahorro_3,INGRESO1,debito_1,-70506.0,,,201509,debito
A000352,2015-09-30,INGRESO,inversion,ahorro_8,INGRESO6,debito_3,105744.0,,,201509,debito
A000353,2015-09-30,INGRESO,inversion,ahorro_9,INGRESO7,debito_1,-105756.0,,,201509,debito
A000354,2015-10-01,TRANSPORTE,transporte,transporte_1,TRANSPORTE5,efectivo,-31731.0,,,201510,efectivo
A000355,2015-10-02,DINERO,transaccion,transaccion_603,DINERO6,efectivo,105744.0,,,201510,efectivo
A000356,2015-10-02,DINERO,transaccion,transaccion_604,DINERO7,debito_1,-105756.0,,,201510,debito
A000357,2015-10-02,NECESIDAD,necesidad,necesidad_2,NECESIDAD1,efectivo,-7056.0,,,201510,efectivo
A000358,2015-10-02,RECREACION,evento,evento_7853,RECREACION7,debito_1,-1839.0,,,201510,debito
A000359,2015-10-02,RECREACION,evento,evento_7849,RECREACION1,debito_1,-1839.0,,,201510,debito
A000360,2015-10-02,RECREACION,consumible,consumible_13272,RECREACION8,efectivo,-7056.0,,,201510,efectivo
A000361,2015-10-03,LIBRE,deuda,deuda: nombre_18,LIBRE10,efectivo,-7056.0,,D000,201510,efectivo
A000362,2015-10-03,RECREACION,consumible,consumible_9472,RECREACION8,efectivo,-10581.0,,,201510,efectivo
A000363,2015-10-03,LIBRE,gustos,gustos_601,LIBRE8,efectivo,-7056.0,,,201510,efectivo
A000364,2015-10-09,RECREACION,consumible,consumible_9873,RECREACION7,efectivo,-3531.0,,,201510,efectivo
A000365,2015-10-09,RECREACION,consumible,consumible_12897,RECREACION3,efectivo,-7056.0,,,201510,efectivo
A000366,2015-10-10,LIBRE,gustos,gustos_829,LIBRE10,efectivo,5634.0,,,201510,efectivo
A000367,2015-10-10,LIBRE,gustos,gustos_828,LIBRE1,debito_1,-11004.0,,,201510,debito
A000368,2015-10-10,LIBRE,consumible,consumible_2123,LIBRE6,efectivo,-1768.5,,,201510,efectivo
A000369,2015-10-10,LIBRE,consumible,consumible_4511,LIBRE8,efectivo,-1768.5,,,201510,efectivo
A000370,2015-10-11,LIBRE,gustos,gustos_564,LIBRE5,efectivo,-7056.0,,,201510,efectivo
A000371,2015-10-11,HOGAR,hogar,hogar2069,HOGAR3,efectivo,-2121.0,,,201510,efectivo
A000372,2015-10-15,DINERO,transaccion,transaccion_605,DINERO8,debito_3,-70506.0,,,201510,debito
A000373,2015-10-15,DINERO,transaccion,transaccion_606,DINERO9,efectivo,70494.0,,,201510,efectivo
A000374,2015-10-15,INGRESO,transaccion,transaccion_3,INGRESO7,debito_1,253794.0,,,201510,debito
A000375,2015-10-15,INGRESO,inversion,ahorro_10,INGRESO8,debito_3,105744.0,,,201510,debito
A000376,2015-10-15,INGRESO,inversion,ahorro_1,INGRESO9,debito_1,-105756.0,,,201510,debito
A000377,2015-10-15,INGRESO,inversion,ahorro_7,INGRESO5,debito_1,-35256.0,,,201510,debito
A000378,2015-10-15,INGRESO,inversion,ahorro_8,INGRESO6,debito_2,35244.0,,,201510,debito
A000379,2015-10-15,INGRESO,inversion,ahorro_4,INGRESO2,debito_4,70494.0,,,201510,debito
A000380,2015-10-15,INGRESO,inversion,ahorro_5,INGRESO3,debito_1,-70506.0,,,201510,debito
A000381,2015-10-15,LIBRE,hogar,hogar_189,LIBRE10,efectivo,-35256.0,,,201510,efectivo
A000382,2015-10-15,TRANSPORTE,transporte,transporte_4,TRANSPORTE8,efectivo,-38781.0,,,201510,efectivo
A000383,2015-10-16,RECREACION,consumible,consumible_13789,RECREACION1,efectivo,-14106.0,,,201510,efectivo
A000384,2015-10-18,NECESIDAD,necesidad,necesidad_5,NECESIDAD8,debito_1,-3657.8999999999996,,,201510,debito
A000385,2015-10-23,RECREACION,recreacion,recreacion_6,RECREACION3,efectivo,-3531.0,,,201510,efectivo
A000386,2015-10-23,RECREACION,consumible,consumible_11413,RECREACION7,efectivo,-9171.0,,,201510,efectivo
A000387,2015-10-24,RECREACION,consumible,consumible_12801,RECREACION9,efectivo,-7056.0,,,201510,efectivo
A000388,2015-10-25,DINERO,transaccion,transaccion_607,DINERO10,efectivo,35244.0,,,201510,efectivo
A000389,2015-10-25,DINERO,transaccion,transaccion_608,DINERO1,debito_1,-35256.0,,,201510,debito
A000390,2015-10-25,NECESIDAD,necesidad,necesidad_7,NECESIDAD8,debito_2,-10434.359999999999,,,201510,debito
A000391,2015-10-27,RECREACION,evento,evento_7932,RECREACION8,efectivo,-1416.0,,,201510,efectivo
A000392,2015-10-27,LIBRE,consumible,consumible_2524,LIBRE5,debito_1,-2826.0,,,201510,debito
A000393,2015-10-27,NECESIDAD,consumible,consumible_4922,NECESIDAD10,debito_1,-1063.5,,,201510,debito
A000394,2015-10-27,RECREACION,recreacion,recreacion_8,RECREACION10,efectivo,7044.0,,,201510,efectivo
A000395,2015-10-27,NECESIDAD,necesidad,necesidad_9,NECESIDAD5,credito_3,-7479.0,,,201510,credito
A000396,2015-10-27,NECESIDAD,necesidad,necesidad_10,NECESIDAD6,credito_3,7467.0,,,201510,credito
A000397,2015-10-27,NECESIDAD,necesidad,necesidad_11,NECESIDAD7,debito_4,-7479.0,,,201510,debito
A000398,2015-10-27,LIBRE,transaccion,transaccion_12,LIBRE1,debito_1,-2582.07,,,201510,debito
A000399,2015-10-30,INGRESO,transaccion,transaccion_13,INGRESO8,debito_1,393231.72000000003,,,201510,debito
A000400,2015-10-30,INGRESO,inversion,ahorro_2,INGRESO10,debito_3,140994.0,,,201510,debito
A000401,2015-10-30,INGRESO,inversion,ahorro_3,INGRESO1,debito_1,-141006.0,,,201510,debito
A000402,2015-10-30,INGRESO,inversion,ahorro_9,INGRESO7,debito_1,-81081.0,,,201510,debito
A000403,2015-10-30,INGRESO,inversion,ahorro_10,INGRESO8,debito_2,81069.0,,,201510,debito
A000404,2015-10-30,INGRESO,inversion,ahorro_6,INGRESO4,debito_4,105744.0,,,201510,debito
A000405,2015-10-30,INGRESO,inversion,ahorro_7,INGRESO5,debito_1,-105756.0,,,201510,debito
A000406,2015-10-30,RECREACION,deuda,deuda: nombre_11,RECREACION7,efectivo,-5082.0,,D232,201510,efectivo
A000407,2015-10-30,DINERO,transaccion,transaccion_609,DINERO2,debito_3,-70506.0,,,201510,debito
A000408,2015-10-30,DINERO,transaccion,transaccion_610,DINERO4,efectivo,70494.0,,,201510,efectivo
A000409,2015-10-30,TRANSPORTE,transporte,transporte_14,TRANSPORTE1,efectivo,-42306.0,,,201510,efectivo
A000410,2015-10-30,SUSCRIPCION,necesidad,necesidad_15,SUSCRIPCION10,debito_1,-14106.0,,,201510,debito
A000411,2015-10-30,RECREACION,recreacion,recreacion: nombre_19,RECREACION9,efectivo,-17631.0,,,201510,efectivo
A000412,2015-10-31,INGRESO,actividad,actividad_16,INGRESO1,credito_3,-168378.33000000002,,,201510,credito
A000413,2015-10-31,RECREACION,recreacion,recreacion_17,RECREACION1,efectivo,-3531.0,V004,,201510,efectivo
A000414,2015-10-31,RECREACION,consumible,consumible_13268,RECREACION2,efectivo,-3531.0,V004,,201510,efectivo
A000415,2015-10-31,RECREACION,consumible,consumible_9931,RECREACION9,credito_3,-2896.5,V004,,201510,credito
A000416,2015-10-31,RECREACION,consumible,consumible_13680,RECREACION10,efectivo,-3883.5,V004,,201510,efectivo
A000417,2015-11-01,RECREACION,consumible,consumible_12871,RECREACION9,efectivo,-3531.0,V004,,201511,efectivo
A000418,2015-11-01,TRANSPORTE,transporte,transporte_18,TRANSPORTE10,efectivo,-7056.0,V004,,201511,efectivo
A000419,2015-11-02,RECREACION,deuda,deuda: nombre_12,RECREACION9,efectivo,2532.0,,D232,201511,efectivo
A000420,2015-11-03,LIBRE,deuda,deuda: nombre_4,LIBRE4,efectivo,7044.0,,D001,201511,efectivo
A000421,2015-11-03,RECREACION,recreacion,recreacion_19,RECREACION5,efectivo,-9876.0,,,201511,efectivo
A000422,2015-11-04,DINERO,transaccion,transaccion_20,DINERO10,credito_3,171309.0,,,201511,credito
A000423,2015-11-04,DINERO,transaccion,transaccion_1,DINERO1,debito_2,-171321.0,,,201511,debito
A000424,2015-11-04,HOGAR,hogar,hogar2070,HOGAR4,efectivo,-1063.5,,,201511,efectivo
A000425,2015-11-04,LIBRE,transaccion,transaccion_2,LIBRE5,efectivo,-2403.0,,,201511,efectivo
A000426,2015-11-06,NECESIDAD,necesidad,necesidad_3,NECESIDAD9,debito_2,-7056.0,,,201511,debito
A000427,2015-11-06,RECREACION,consumible,consumible_9866,RECREACION4,credito_3,-14581.17,,,201511,credito
A000428,2015-11-07,NECESIDAD,necesidad,necesidad_4,NECESIDAD7,debito_4,-21085.5,,,201511,debito
A000429,2015-11-07,LIBRE,gustos,gustos_558,LIBRE1,debito_4,-16854.795000000002,,,201511,debito
A000430,2015-11-07,DINERO,transaccion,transaccion_611,DINERO5,efectivo,35244.0,,,201511,efectivo
A000431,2015-11-07,DINERO,transaccion,transaccion_612,DINERO6,debito_1,-35256.0,,,201511,debito
A000432,2015-11-07,LIBRE,deuda,deuda: nombre_19,LIBRE5,efectivo,-3531.0,,D000,201511,efectivo
A000433,2015-11-07,LIBRE,deuda,deuda: nombre_4,LIBRE6,efectivo,-7056.0,,D001,201511,efectivo
A000434,2015-11-07,LIBRE,consumible,consumible_2158,LIBRE1,efectivo,-6351.0,,,201511,efectivo
A000435,2015-11-08,RECREACION,consumible,consumible_9515,RECREACION5,efectivo,-1416.0,,,201511,efectivo
A000436,2015-11-10,DINERO,transaccion,transaccion_5,DINERO2,credito_3,14517.0,,,201511,credito
A000437,2015-11-10,DINERO,transaccion,transaccion_6,DINERO3,debito_4,-14533.23,,,201511,debito
A000438,2015-11-13,INGRESO,transaccion,transaccion_7,INGRESO9,debito_1,253794.0,,,201511,debito
A000439,2015-11-13,LIBRE,recreacion,recreacion_8,LIBRE9,debito_1,-14106.0,,,201511,debito
A000440,2015-11-13,LIBRE,transaccion,transaccion_9,LIBRE3,debito_1,-1723.3799999999999,,,201511,debito
A000441,2015-11-13,INGRESO,inversion,ahorro_4,INGRESO2,debito_3,52869.0,,,201511,debito
A000442,2015-11-13,INGRESO,inversion,ahorro_5,INGRESO3,debito_1,-52881.0,,,201511,debito
A000443,2015-11-13,INGRESO,inversion,ahorro_1,INGRESO9,debito_1,-52881.0,,,201511,debito
A000444,2015-11-13,INGRESO,inversion,ahorro_2,INGRESO10,debito_2,52869.0,,,201511,debito
A000445,2015-11-13,INGRESO,inversion,ahorro_8,INGRESO6,debito_4,78883.5,,,201511,debito
A000446,2015-11-13,INGRESO,inversion,ahorro_9,INGRESO7,debito_1,-78895.5,,,201511,debito
A000447,2015-11-13,DINERO,transaccion,transaccion_613,DINERO7,efectivo,77544.0,,,201511,efectivo
A000448,2015-11-13,DINERO,transaccion,transaccion_614,DINERO8,debito_1,-77556.0,,,201511,debito
A000449,2015-11-13,TRANSPORTE,transporte,transporte_10,TRANSPORTE6,efectivo,-35256.0,,,201511,efectivo
A000450,2015-11-13,HOGAR,hogar,hogar1732,HOGAR6,efectivo,-35256.0,,,201511,efectivo
A000451,2015-11-14,LIBRE,manualidad,manualidad_11,LIBRE4,efectivo,-7408.5,,,201511,efectivo
A000452,2015-11-14,NECESIDAD,necesidad,necesidad_12,NECESIDAD3,debito_4,-5025.6,,,201511,debito
A000453,2015-11-14,RECREACION,recreacion,recreacion_13,RECREACION4,efectivo,-1416.0,,,201511,efectivo
A000454,2015-11-14,LIBRE,deuda,deuda: nombre_9,LIBRE9,efectivo,-1416.0,,D002,201511,efectivo
A000455,2015-11-14,LIBRE,deuda,deuda: nombre_20,LIBRE1,efectivo,1404.0,,D002,201511,efectivo
A000456,2015-11-14,HOGAR,hogar,hogar2071,HOGAR5,efectivo,-1063.5,,,201511,efectivo
A000457,2015-11-17,LIBRE,recreacion,recreacion_14,LIBRE7,debito_1,14094.0,,,201511,debito
A000458,2015-11-18,LIBRE,recreacion,recreacion: nombre_5,LIBRE7,efectivo,-1416.0,,,201511,efectivo
A000459,2015-11-18,NECESIDAD,necesidad,necesidad_15,NECESIDAD9,efectivo,-4024.5,,,201511,efectivo
A000460,2015-11-19,P.VIAJE,transaccion,transaccion: nombre_18,P.VIAJE3,efectivo,4224.0,V005,,201511,efectivo
