id,fecha,clave,descripcion,lugar_de_uso,monto,id_viaje,moneda,tipo_cambio,periodo_fact_c_diaria
A013088,20/12/2023,hogar,hogar_4802,P.VIAJE8,35173.5,V113,Euro,953.47,202312
A013818-1,12/04/2024,deuda,deuda: nombre_13,P.VIAJE2,-1811.505,V119,Euro,1026.29,202404
A013696,02/04/2024,deuda,deuda: nombre_14,P.VIAJE8,37765.08,V119,Euro,1049.02,202404
A014176,03/05/2024,deuda,deuda: nombre_4,P.VIAJE6,7846.995,V132,Euro,1009.94,202405
A014537,22/06/2024,transporte,transporte_6,P.VIAJE8,-126906,V134,Yen Japones,58887,202406
A010445,21/09/2022,transporte,transporte_19,P.VIAJE10,-140724,V099,Euro,919.95,202209
A013952,20/04/2024,necesidad,necesidad_16,P.VIAJE5,-973.26,V124,Euro,1016.86,202404
A014190,03/05/2024,deuda,deuda: nombre_11,P.VIAJE9,1225.2825,V116,Yen Japones,61354,202405
A013966,21/04/2024,deuda,deuda: nombre_8,P.VIAJE10,-7802.595,V125,Dolar Americano,954.44,202404
A009513,20/05/2022,recreacion,recreacion_11,P.VIAJE5,-2826,V086,Euro,882.76,202205
A014726,10/08/2024,consumible,consumible_9800,P.VIAJE10,-14035.5,V139,Euro,1017.4,202408
A010422,19/09/2022,regalo,regalo: nombre_11,P.VIAJE5,-37462.65,V099,Euro,924.31,202209
A005938,22/10/2019,deuda,deuda: nombre_20,RECREACION8,-1169.25,V068,Dolar Americano,723.8,201910
A013722,02/04/2024,deuda,deuda: nombre_5,P.VIAJE4,24739.8525,V132,Euro,1049.02,202404
A015679,15/04/2025,transporte,transporte_19,P.VIAJE10,-8043,V143,Yen Japones,67762,202504
A014007-1,25/04/2024,deuda,deuda: nombre_14,P.VIAJE7,-4014.63,V132,Euro,1018,202404
A013925-1,19/04/2024,deuda,deuda: nombre_18,P.VIAJE2,-687.3825,V123,Dolar Americano,954.44,202404
A005662,09/09/2019,deuda,deuda: nombre_12,P.VIAJE9,44937.75,V064,Yen Japones,66607,201909
A013719,02/04/2024,deuda,deuda: nombre_12,P.VIAJE1,16746.915,V131,Dolar Americano,974.2,202404
A015627,09/04/2025,regalo,regalo: nombre_13,P.VIAJE7,-95498.25,V143,Yen Japones,66340,202504
A013278,20/01/2024,transporte,transporte_5,P.VIAJE7,-116965.5,V114,Euro,991.35,202401
A006295,31/12/2019,gustos,gustos_5471,P.VIAJE9,-25417.866,V075,Dolar Americano,751.5,201912
A001998,18/03/2017,deuda,deuda: nombre_15,P.VIAJE9,-22384.815,V021,Euro,710.93,201703
A013862,16/04/2024,recreacion,recreacion_14,P.VIAJE8,-1387.8,V121,Dolar Americano,979.9,202404
A015675,15/04/2025,regalo,regalo: nombre_19,P.VIAJE8,-7056,V143,Yen Japones,67762,202504
A011067,02/01/2023,consumible,consumible_8073,P.VIAJE7,-14811,V100,Euro,903.92,202301
A013140,04/01/2024,hogar,hogar_5104,P.VIAJE6,-11427,V113,Euro,971.33,202401
A013992-1,24/04/2024,deuda,deuda: nombre_18,P.VIAJE7,-816.75,V129,Yen Japones,61126,202404
A004895,24/03/2019,consumible,consumible_10964,P.VIAJE6,-2826,V052,Dolar Americano,678.23,201903
A014731,11/08/2024,regalo,regalo: nombre_3,P.VIAJE6,-1204.5,V139,Euro,1017.4,202408
A014269,03/05/2024,deuda,deuda: nombre_18,P.VIAJE8,565.05,V123,Dolar Americano,938.78,202405
A001406,23/09/2016,transporte,transporte_20,P.VIAJE9,-21156,V013,Dolar Americano,660.25,201609
A014246,03/05/2024,deuda,deuda: nombre_1,P.VIAJE5,1122,V122,Yen Japones,61354,202405
A013869,16/04/2024,deuda,deuda: nombre_20,P.VIAJE9,-3505.62,V122,Yen Japones,63334,202404
A014649,27/07/2024,deuda,deuda: nombre_12,P.VIAJE6,10569,V138,Euro,1033.8,202407
A014730,10/08/2024,consumible,consumible_9854,P.VIAJE6,-4623.75,V139,Euro,1017.4,202408
A013083,19/12/2023,hogar,hogar_5130,P.VIAJE10,-11286,V113,Euro,945.58,202312
A011093,08/01/2023,recreacion,recreacion: nombre_10,P.VIAJE2,-9876,V100,Euro,895.09,202301
A011088,07/01/2023,recreacion,recreacion: nombre_11,P.VIAJE1,7044,V100,Euro,895.09,202301
A004908,25/03/2019,recreacion,recreacion_14,P.VIAJE6,-5434.5,V052,Dolar Americano,679.38,201903
A013928-1,19/04/2024,deuda,deuda: nombre_12,P.VIAJE4,-1336.335,V123,Dolar Americano,954.44,202404
A014746,11/08/2024,consumible,consumible_8370,P.VIAJE10,-11991,V139,Euro,1017.4,202408
A014645,27/07/2024,hogar,hogar_5082,P.VIAJE8,-8113.5,V138,Euro,1033.8,202407
A012592,16/09/2023,consumible,consumible_7127,P.VIAJE3,-1698,V108,Euro,941.52,202309
A015692,16/04/2025,regalo,regalo: nombre_1,P.VIAJE6,-9072.3,V143,Yen Japones,68408,202504
A001009,18/05/2016,evento,evento_5837,P.VIAJE3,-47373.54,V013,Dolar Americano,695.5,201605
A008564,13/09/2021,transporte,4.transporte_4,P.VIAJE8,-129125.34,V084,Dolar Americano,784.68,202109
A003893,22/06/2018,consumible,consumible_8945,P.VIAJE5,-675.75,V047,Dolar Americano,638.14,201806
A003028,18/11/2017,consumible,consumible_8228,P.VIAJE2,-4305.795,V033,Yen Japones,55903,201711
A011991,09/06/2023,regalo,regalo: nombre_18,P.VIAJE9,-10581,V103,Euro,846.33,202306
A003783,27/05/2018,transporte,transporte_18,P.VIAJE8,-38780.295,V046,Yen Japones,57111,201805
A008745,30/10/2021,transporte,transporte_1,P.VIAJE7,-67883.4,V084,Dolar Americano,813.2,202110
A013065,15/12/2023,consumible,consumible_7573,P.VIAJE7,-2826,V113,Euro,947.19,202312
A014251,03/05/2024,deuda,deuda: nombre_18,P.VIAJE10,615.4575,V122,Yen Japones,61354,202405
A009504,19/05/2022,recreacion,recreacion_16,P.VIAJE2,-4236,V086,Euro,886.13,202205
A014102,03/05/2024,deuda,deuda: nombre_1,P.VIAJE10,2494.635,V116,Yen Japones,61354,202405
A013989-1,24/04/2024,deuda,deuda: nombre_10,P.VIAJE4,-9673.665,V129,Yen Japones,61126,202404
A004888,24/03/2019,transporte,transporte_15,P.VIAJE3,-852,V052,Dolar Americano,678.23,201903
A014108,03/05/2024,deuda,deuda: nombre_14,P.VIAJE6,2338.125,V119,Euro,1009.94,202405
A001659,15/12/2016,consumible,consumible_10731,RECREACION9,-5928,V016,Euro,692.77,201612
A014022,26/04/2024,deuda,deuda: nombre_13,P.VIAJE5,-5858.91,V132,Euro,1014.49,202404
A013565,12/03/2024,evento,evento_5788,P.VIAJE2,-20826.06,V122,Yen Japones,64704,202403
A014211,03/05/2024,deuda,deuda: nombre_14,P.VIAJE10,6269.5575,V118,Dolar Americano,938.78,202405
A010193,21/08/2022,regalo,regalo: nombre_4,P.VIAJE2,-6492,V092,Yen Japones,68929,202208
A014155,03/05/2024,deuda,deuda: nombre_20,P.VIAJE5,15535.02,V126,Yen Japones,61354,202405
A003768,26/05/2018,consumible,consumible_9975,P.VIAJE5,-2473.5,V046,Yen Japones,57111,201805
A014247,03/05/2024,deuda,deuda: nombre_17,P.VIAJE6,1807.6125,V122,Yen Japones,61354,202405
A013119,26/12/2023,hogar,hogar: nombre_13,P.VIAJE2,108987,V113,Euro,983.81,202312
A014250,03/05/2024,deuda,deuda: nombre_10,P.VIAJE9,8258.715,V122,Yen Japones,61354,202405
A014191,03/05/2024,deuda,deuda: nombre_10,P.VIAJE10,88.1175,V116,Yen Japones,61354,202405
A013113,25/12/2023,consumible,consumible_9625,P.VIAJE5,-6774,V113,Euro,981.77,202312
A013987,23/04/2024,consumible,consumible_7274,P.VIAJE6,-4374.18,V128,Euro,1022.4,202404
A006266,26/12/2019,transporte,transporte_4,P.VIAJE2,-24681,V074,Euro,827.1,201912
A007231,20/09/2020,transporte,transporte_11,P.VIAJE1,-2826,V080,Yen Japones,72963,202009
A013901-1,18/04/2024,deuda,deuda: nombre_5,P.VIAJE5,-4496.85,V122,Yen Japones,62440,202404
A005713,21/09/2019,consumible,consumible_10745,P.VIAJE5,-1980,V064,Yen Japones,66683,201909
A015655,13/04/2025,transporte,transporte_1,P.VIAJE1,-12273,V143,Yen Japones,67595,202504
A013961-1,21/04/2024,deuda,deuda: nombre_7,P.VIAJE8,-16898.1525,V125,Dolar Americano,954.44,202404
A013838,14/04/2024,deuda,deuda: nombre_6,P.VIAJE8,-1513.995,V119,Euro,1026.29,202404
A014280,03/05/2024,deuda,deuda: nombre_15,P.VIAJE9,4193.685,V128,Euro,1009.94,202405
A006297,31/12/2019,transporte,transporte_3,P.VIAJE6,-5572.539,V075,Dolar Americano,751.5,201912
A013873,16/04/2024,deuda,deuda: nombre_9,P.VIAJE2,-2787.225,V122,Yen Japones,63334,202404
A013078,18/12/2023,consumible,consumible_7761,P.VIAJE9,-9742.05,V113,Euro,954.58,202312
A013965,21/04/2024,consumible,consumible_7355,P.VIAJE5,-3903.945,V125,Dolar Americano,954.44,202404
A013235,13/01/2024,necesidad,necesidad_14,P.VIAJE1,-113056.98,V119,Euro,995.81,202401
A011001,15/12/2022,transporte,transporte_20,P.VIAJE3,-1416,V100,Euro,932.38,202212
A013080,19/12/2023,recreacion,recreacion: nombre_7,P.VIAJE4,7044,V113,Euro,945.58,202312
A000218,09/08/2015,recreacion,recreacion_1,P.VIAJE1,-1416,V002,Dolar Americano,678,201508
A013579,12/03/2024,evento,evento_5778,P.VIAJE2,-13471.5,V128,Euro,1043.91,202403
A011919,28/05/2023,deuda,deuda: nombre_18,P.VIAJE1,28194,V101,Euro,855.45,202305
A014733,11/08/2024,consumible,consumible_11141,P.VIAJE9,-1698,V139,Euro,1017.4,202408
A013877-1,16/04/2024,deuda,deuda: nombre_11,P.VIAJE5,-1287.69,V122,Yen Japones,63334,202404
A003140,09/12/2017,recreacion,recreacion_12,P.VIAJE10,-1345.5,V037,Euro,771.25,201712
A013236,13/01/2024,deuda,deuda: nombre_2,P.VIAJE7,-113056.98,V119,Euro,995.81,202401
A011910,25/05/2023,recreacion,recreacion_4,P.VIAJE3,-1372.29,V101,Euro,868.24,202305
A004414,22/11/2018,transporte,transporte_8,P.VIAJE8,-72258.63,V052,Dolar Americano,668.08,201811
A014737,11/08/2024,regalo,regalo: nombre_16,P.VIAJE7,-11638.5,V139,Euro,1017.4,202408
A013891,17/04/2024,consumible,consumible_9523,P.VIAJE7,-3049.1325,V122,Yen Japones,63314,202404
A013765,09/04/2024,transporte,transporte_19,P.VIAJE4,-3838.0275,V115,Dolar Americano,940.92,202404
A006074,16/11/2019,recreacion,recreacion_13,RECREACION4,-993,V071,Dolar Americano,774.3,201911
A013553,11/03/2024,deuda,deuda: nombre_14,P.VIAJE7,-10233.7875,V120,Dolar Americano,966.4,202403
A001386,17/09/2016,transporte,transporte_12,P.VIAJE7,-7061.64,V011,Dolar Americano,674.34,201609
A014642,27/07/2024,hogar,hogar_4773,P.VIAJE7,-3883.5,V138,Euro,1033.8,202407
A015891,02/07/2025,consumible,consumible_8095,P.VIAJE5,-20803.5,V144,Euro,1093.46,202507
A013919-1,19/04/2024,deuda,deuda: nombre_3,P.VIAJE7,-1141.755,V123,Dolar Americano,954.44,202404
A013988,24/04/2024,transporte,transporte_8,P.VIAJE3,-3293.0625,V128,Euro,1015.79,202404
A008749,30/10/2021,consumible,consumible_11411,P.VIAJE9,-7056,V084,Dolar Americano,813.2,202110
A001416,23/09/2016,necesidad,necesidad_7,P.VIAJE7,-30459.18,V013,Dolar Americano,660.25,201609
A003882,20/06/2018,consumible,consumible_10976,P.VIAJE4,-2473.5,V047,Dolar Americano,640.27,201806
A001991,17/03/2017,gustos,gustos_5551,P.VIAJE9,-53115.765,V021,Euro,710.93,201703
A014755,12/08/2024,consumible,consumible_7290,P.VIAJE10,-2685,V139,Euro,1021.28,202408
A013847-1,14/04/2024,deuda,deuda: nombre_3,P.VIAJE4,-6288.255,V120,Dolar Americano,964.38,202404
A015657,13/04/2025,regalo,regalo: nombre_5,P.VIAJE9,-10581,V143,Yen Japones,67595,202504
A013887,17/04/2024,transporte,transporte_3,P.VIAJE8,-8270.715,V122,Yen Japones,63314,202404
A005642,06/09/2019,deuda,deuda: nombre_5,P.VIAJE6,-44985,V064,Yen Japones,66492,201909
A006299,31/12/2019,deuda,deuda: nombre_3,P.VIAJE7,38769,V075,Dolar Americano,751.5,201912
A000268,30/08/2015,recreacion,recreacion_19,P.VIAJE9,-5646,V003,Dolar Americano,691.07,201508
A001073,04/06/2016,transporte,transporte_18,P.VIAJE3,-21156,V010,Euro,775.58,201606
A001430,24/09/2016,necesidad,necesidad_19,P.VIAJE6,-16222.41,V013,Dolar Americano,660.25,201609
A005406,29/06/2019,consumible,consumible_7254,P.VIAJE6,3519,V062,Dolar Americano,677.15,201906
A014242,03/05/2024,deuda,deuda: nombre_17,P.VIAJE1,1532.31,V122,Yen Japones,61354,202405
A013343,05/02/2024,deuda,deuda: nombre_20,P.VIAJE6,118575,V122,Yen Japones,64116,202402
A013529,11/03/2024,deuda,deuda: nombre_16,P.VIAJE3,-41084.5875,V119,Euro,1055.89,202403
A010169,19/08/2022,consumible,consumible_8041,P.VIAJE9,-10581,V089,Yen Japones,68929,202208
A014124,03/05/2024,deuda,deuda: nombre_18,P.VIAJE1,3365.31,V122,Yen Japones,61354,202405
A014115,03/05/2024,deuda,deuda: nombre_4,P.VIAJE2,684.9,V121,Dolar Americano,938.78,202405
A001440,24/09/2016,gustos,gustos_5507,P.VIAJE3,-9378.27,V013,Dolar Americano,660.25,201609
A008721,23/10/2021,consumible,consumible_10707,P.VIAJE3,-2536.95,V083,Yen Japones,71769,202110
A002015,19/03/2017,consumible,consumible_9917,P.VIAJE3,-16345.785,V021,Euro,710.93,201703
A013115,26/12/2023,hogar,hogar_5087,P.VIAJE3,-7020.75,V113,Euro,983.81,202312
A013963,21/04/2024,consumible,consumible_8205,P.VIAJE5,-2531.31,V125,Dolar Americano,954.44,202404
A013846-1,14/04/2024,deuda,deuda: nombre_2,P.VIAJE3,-6288.255,V120,Dolar Americano,964.38,202404
A000983,14/05/2016,transporte,transporte: nombre_1,P.VIAJE5,4929,V009,Dolar Americano,691.26,201605
A014133,03/05/2024,deuda,deuda: nombre_16,P.VIAJE1,15781.77,V122,Yen Japones,61354,202405
A009486,17/05/2022,consumible,consumible_10380,P.VIAJE10,-15516,V086,Euro,896.6,202205
A013783-1,09/04/2024,deuda,deuda: nombre_19,P.VIAJE4,-1230.9375,V116,Yen Japones,61984,202404
A015660,13/04/2025,regalo,regalo: nombre_1,P.VIAJE10,-3531,V143,Yen Japones,67595,202504
A005096,05/05/2019,transporte,transporte_16,P.VIAJE9,-10581,V057,Yen Japones,60896,201905
A014271,03/05/2024,deuda,deuda: nombre_3,P.VIAJE10,1668.375,V123,Dolar Americano,938.78,202405
A011045,27/12/2022,consumible,consumible_11684,P.VIAJE6,-8466,V100,Euro,922.74,202212
A013764-1,09/04/2024,deuda,deuda: nombre_16,P.VIAJE8,-1576.74,V115,Dolar Americano,940.92,202404
A005261,08/06/2019,deuda,deuda: nombre_14,P.VIAJE2,14094,V060,Yen Japones,64008,201906
A014210,03/05/2024,deuda,deuda: nombre_8,P.VIAJE9,15055.2675,V118,Dolar Americano,938.78,202405
A013640,27/03/2024,hogar,hogar_4821,P.VIAJE9,-67686,V114,Euro,1059.13,202403
A013356,05/02/2024,deuda,deuda: nombre_20,P.VIAJE9,166973.955,V116,Yen Japones,64116,202402
A013785,09/04/2024,consumible,consumible_7470,P.VIAJE10,-621.8175,V116,Yen Japones,61984,202404
A013550,11/03/2024,evento,evento_5828,P.VIAJE2,-15621.045,V120,Dolar Americano,966.4,202403
A008756,31/10/2021,regalo,regalo: nombre_7,P.VIAJE7,-10581,V084,Dolar Americano,813.2,202110
A003029,18/11/2017,regalo,regalo: nombre_11,P.VIAJE4,-8606.295,V033,Yen Japones,55903,201711
A013121,26/12/2023,transporte,transporte_3,P.VIAJE9,-1416,V113,Euro,983.81,202312
A011099,09/01/2023,consumible,consumible_11287,P.VIAJE3,-1098.75,V100,Euro,895.62,202301
A013858,15/04/2024,deuda,deuda: nombre_4,P.VIAJE2,-5035.47,V121,Dolar Americano,978.2,202404
A013986,23/04/2024,consumible,consumible_7276,P.VIAJE4,-7760.295,V128,Euro,1022.4,202404
A013625,22/03/2024,consumible,consumible_7544,P.VIAJE6,-5293.5,V114,Euro,1061.55,202403
A004855,21/03/2019,consumible,consumible_10432,P.VIAJE8,-4941,V052,Dolar Americano,667.03,201903
A001775,21/01/2017,recreacion,recreacion_11,P.VIAJE3,-781.5,V018,Euro,702.38,201701
A013812,11/04/2024,regalo,regalo: nombre_4,P.VIAJE3,-1387.8,V118,Dolar Americano,954.7,202404
A001989,17/03/2017,consumible,consumible_11678,P.VIAJE2,-14881.5,V021,Euro,710.93,201703
A013806,11/04/2024,consumible,consumible_10515,P.VIAJE5,-15067.2675,V118,Dolar Americano,954.7,202404
A014723,10/08/2024,consumible,consumible_9453,P.VIAJE7,-2967,V139,Euro,1017.4,202408
A014289,03/05/2024,deuda,deuda: nombre_10,P.VIAJE8,9720.885,V133,Euro,1009.94,202405
A005407,29/06/2019,consumible,consumible_11615,P.VIAJE5,-6351,V062,Dolar Americano,677.15,201906
A013216,12/01/2024,deuda,deuda: nombre_19,P.VIAJE8,-118587,V122,Yen Japones,62754,202401
A013938,20/04/2024,consumible,consumible_7796,P.VIAJE4,-3903.945,V123,Dolar Americano,954.44,202404
A010165,19/08/2022,deuda,deuda: nombre_6,P.VIAJE8,-81852.975,V089,Yen Japones,68929,202208
A013223,12/01/2024,transporte,transporte_14,P.VIAJE3,-42702.21,V132,Euro,995.81,202401
A000980,14/05/2016,deuda,deuda: nombre_13,P.VIAJE2,56394,V013,Dolar Americano,691.26,201605
A014239,03/05/2024,deuda,deuda: nombre_11,P.VIAJE8,6909.345,V121,Dolar Americano,938.78,202405
A008710,23/10/2021,transporte,transporte_12,P.VIAJE7,-29384.76,V083,Yen Japones,71769,202110
A003143,09/12/2017,consumible,consumible_7596,P.VIAJE4,-12907.5,V038,Euro,771.25,201712
A005257,08/06/2019,consumible,consumible_8382,P.VIAJE8,-25177.32,V060,Yen Japones,64008,201906
A013857-1,15/04/2024,deuda,deuda: nombre_7,P.VIAJE1,-3149.2425,V121,Dolar Americano,978.2,202404
A014286,03/05/2024,deuda,deuda: nombre_15,P.VIAJE5,4002.63,V132,Euro,1009.94,202405
A013898,17/04/2024,consumible,consumible_7157,P.VIAJE3,-6054.195,V122,Yen Japones,63314,202404
A005419,04/07/2019,necesidad,necesidad: nombre_15,P.VIAJE6,-11286,V062,Dolar Americano,678.84,201907
A000984,15/05/2016,consumible,consumible_11320,P.VIAJE10,-8466,V009,Dolar Americano,691.26,201605
A013857,15/04/2024,recreacion,recreacion_18,P.VIAJE10,-3149.2425,V121,Dolar Americano,978.2,202404
A013423,20/02/2024,deuda,deuda: nombre_12,P.VIAJE2,-7836.435,V116,Yen Japones,64091,202402
A001999,18/03/2017,gustos,gustos_5528,P.VIAJE2,-19209.495,V021,Euro,710.93,201703
A006078,17/11/2019,consumible,consumible_11945,RECREACION5,-1557,V071,Dolar Americano,774.3,201911
A013893,17/04/2024,deuda,deuda: nombre_5,P.VIAJE9,-493.155,V122,Yen Japones,63314,202404
A013951,20/04/2024,consumible,consumible_7123,P.VIAJE7,-5852.9175,V123,Dolar Americano,954.44,202404
A013918,19/04/2024,transporte,transporte_1,P.VIAJE4,-7750.425,V123,Dolar Americano,954.44,202404
A005706,21/09/2019,consumible,consumible_9819,P.VIAJE1,-2332.5,V064,Yen Japones,66683,201909
A001409,23/09/2016,transporte,transporte_3,P.VIAJE7,-19041,V013,Dolar Americano,660.25,201609
A014254,03/05/2024,deuda,deuda: nombre_1,P.VIAJE3,684.9,V122,Yen Japones,61354,202405
A001996,18/03/2017,gustos,gustos_5529,P.VIAJE1,-19134.765,V021,Euro,710.93,201703
A013596,13/03/2024,deuda,deuda: nombre_5,P.VIAJE4,-15561.4725,V131,Dolar Americano,944.13,202403
A008736,29/10/2021,recreacion,recreacion_9,P.VIAJE3,-6139.5,V084,Dolar Americano,813.2,202110
A009480,16/05/2022,consumible,consumible_7958,P.VIAJE2,-15657,V086,Euro,894.03,202205
A015661,13/04/2025,transporte,transporte_12,P.VIAJE6,-11497.5,V143,Yen Japones,67595,202504
A013915-1,19/04/2024,deuda,deuda: nombre_7,P.VIAJE5,-14849.07,V122,Yen Japones,61716,202404
A013690,02/04/2024,deuda,deuda: nombre_20,P.VIAJE2,46522.59,V115,Dolar Americano,974.2,202404
A014193,03/05/2024,deuda,deuda: nombre_9,P.VIAJE2,2871.4575,V116,Yen Japones,61354,202405
A010163,19/08/2022,regalo,regalo: nombre_16,P.VIAJE9,-3495.75,V089,Yen Japones,68929,202208
A011024,20/12/2022,hogar,hogar: nombre_18,P.VIAJE8,-31731,V100,Euro,939.88,202212
A013924,19/04/2024,consumible,consumible_10606,P.VIAJE4,-1758.63,V123,Dolar Americano,954.44,202404
A003894,22/06/2018,consumible,consumible_9768,P.VIAJE2,-1768.5,V047,Dolar Americano,638.14,201806
A006273,28/12/2019,deuda,deuda: nombre_18,P.VIAJE5,-53348.415,V074,Euro,835.55,201912
A004055,31/07/2018,deuda,deuda: nombre_16,P.VIAJE4,-111748.5,V047,Dolar Americano,637.12,201807
A012353,01/08/2023,necesidad,necesidad_18,P.VIAJE7,-282006,V106,Euro,922.82,202308
A013920,19/04/2024,consumible,consumible_7371,P.VIAJE9,-797.715,V123,Dolar Americano,954.44,202404
A003879,20/06/2018,consumible,consumible_9295,P.VIAJE5,-1416,V047,Dolar Americano,640.27,201806
A014745,11/08/2024,recreacion,recreacion_4,P.VIAJE3,-10380.075,V139,Euro,1017.4,202408
A009462,15/05/2022,transporte,transporte_19,P.VIAJE7,-605.25,V086,Euro,895.19,202205
A013934-1,19/04/2024,deuda,deuda: nombre_20,P.VIAJE9,-356.385,V123,Dolar Americano,954.44,202404
A013513,09/03/2024,transporte,transporte_18,P.VIAJE7,-19474.575,V124,Euro,1050.5,202403
A013339,05/02/2024,deuda,deuda: nombre_16,P.VIAJE2,56887.5,V116,Yen Japones,64116,202402
A005698,21/09/2019,consumible,consumible_10646,P.VIAJE4,-4253.625,V064,Yen Japones,66683,201909
A008747,30/10/2021,consumible,consumible_8309,P.VIAJE1,-56406,V084,Dolar Americano,813.2,202110
A014195,03/05/2024,deuda,deuda: nombre_4,P.VIAJE4,1495.65,V116,Yen Japones,61354,202405
A015662,14/04/2025,evento,evento_5855,P.VIAJE5,-28382.25,V143,Yen Japones,67562,202504
A013647,27/03/2024,recreacion,recreacion_9,P.VIAJE7,-3037.5,V114,Euro,1059.13,202403
A013635,25/03/2024,hogar,hogar: nombre_17,P.VIAJE4,-56406,V114,Euro,1059.44,202403
A010177,20/08/2022,consumible,consumible_9851,P.VIAJE9,-7056,V089,Yen Japones,68929,202208
A013809-1,11/04/2024,deuda,deuda: nombre_10,P.VIAJE5,-2516.1525,V118,Dolar Americano,954.7,202404
A013111,25/12/2023,consumible,consumible: nombre_8,P.VIAJE5,35244,V113,Euro,981.77,202312
A005098,05/05/2019,consumible,consumible_9449,P.VIAJE1,-746.25,V057,Yen Japones,60896,201905
A015691,16/04/2025,regalo,regalo: nombre_5,P.VIAJE5,-9072.3,V143,Yen Japones,68408,202504
A013860-1,15/04/2024,deuda,deuda: nombre_3,P.VIAJE3,-6921.345,V121,Dolar Americano,978.2,202404
A010538,03/10/2022,consumible,consumible_10422,P.VIAJE8,-8889,V097,Euro,922.55,202210
A008324,27/06/2021,recreacion,recreacion_1,RECREACION9,-4588.5,V082,Dolar Americano,732.6,202106
A013908,19/04/2024,regalo,regalo: nombre_19,P.VIAJE8,-5533.2,V122,Yen Japones,61716,202404
A005095,04/05/2019,consumible,consumible_10748,P.VIAJE2,-1874.25,V057,Yen Japones,60896,201905
A015667,14/04/2025,transporte,transporte_12,P.VIAJE2,-9594,V143,Yen Japones,67562,202504
A013776,09/04/2024,consumible,consumible_10351,P.VIAJE9,-1784.01,V116,Yen Japones,61984,202404
A015645,12/04/2025,consumible,consumible_10583,P.VIAJE7,-1698,V143,Yen Japones,67595,202504
A005398,29/06/2019,consumible,consumible_7178,P.VIAJE2,-2649.75,V062,Dolar Americano,677.15,201906
A013345,05/02/2024,deuda,deuda: nombre_14,P.VIAJE8,21192.645,V128,Euro,1024.05,202402
A015669,14/04/2025,regalo,regalo: nombre_19,P.VIAJE6,-9594,V143,Yen Japones,67562,202504
A014104,03/05/2024,deuda,deuda: nombre_3,P.VIAJE2,20295.18,V116,Yen Japones,61354,202405
A014001,25/04/2024,deuda,deuda: nombre_8,P.VIAJE3,-1199.565,V131,Dolar Americano,948.83,202404
A009455,14/05/2022,transporte,transporte_14,P.VIAJE6,-25527,V086,Euro,895.19,202205
A011016,17/12/2022,necesidad,necesidad_18,P.VIAJE6,-5011.5,V100,Euro,936.78,202212
A011923,28/05/2023,deuda,deuda_6125,P.VIAJE5,-47664,V101,Euro,855.45,202305
A014198,03/05/2024,deuda,deuda: nombre_13,P.VIAJE7,609.8175,V116,Yen Japones,61354,202405
A001768,20/01/2017,consumible,consumible_7581,P.VIAJE9,-7056,V018,Euro,702.38,201701
A013820-1,12/04/2024,deuda,deuda: nombre_20,P.VIAJE4,-886.545,V119,Euro,1026.29,202404
A013709,02/04/2024,deuda,deuda: nombre_12,P.VIAJE1,20814.06,V122,Yen Japones,64274,202404
A010511,30/09/2022,consumible,consumible_10772,P.VIAJE8,-887.25,V095,Euro,947.2,202209
A014261,03/05/2024,deuda,deuda: nombre_13,P.VIAJE10,14837.07,V122,Yen Japones,61354,202405
A013929,19/04/2024,consumible,consumible_9454,P.VIAJE6,-1291.215,V123,Dolar Americano,954.44,202404
A006294,31/12/2019,gustos,gustos_5423,P.VIAJE7,-7500.996,V075,Dolar Americano,751.5,201912
A001985,17/03/2017,consumible,consumible_11126,P.VIAJE4,-5434.5,V021,Euro,710.93,201703
A013766,09/04/2024,transporte,transporte_20,P.VIAJE3,-7545.27,V115,Dolar Americano,940.92,202404
A003775,26/05/2018,consumible,consumible_11625,P.VIAJE5,-1733.25,V046,Yen Japones,57111,201805
A013125,28/12/2023,consumible,consumible_10417,P.VIAJE3,-10581,V113,Euro,977.65,202312
A003141,09/12/2017,consumible,consumible_7910,P.VIAJE10,-1275,V037,Euro,771.25,201712
A004491,14/12/2018,evento,evento: nombre_15,RECREACION9,346.5,V052,Dolar Americano,683.49,201812
A010837,17/11/2022,transporte,transporte_19,P.VIAJE4,-711,V099,Euro,954.42,202211
A003156,14/12/2017,consumible,consumible_6353,LIBRE6,-1134,V040,Dolar Americano,638.1,201712
A013796-1,10/04/2024,deuda,deuda: nombre_9,P.VIAJE6,-1897.1625,V116,Yen Japones,62263,202404
A013657,27/03/2024,consumible,consumible_8238,P.VIAJE2,-3531,V114,Euro,1059.13,202403
A013147,07/01/2024,hogar,hogar_5034,P.VIAJE6,-7690.5,V113,Euro,973.31,202401
A008321,27/06/2021,consumible,consumible_12021,RECREACION9,-11286,V082,Dolar Americano,732.6,202106
A002483,15/07/2017,consumible,consumible_13775,RECREACION5,-2121,V024,Euro,754.23,201707
A001385,17/09/2016,transporte,transporte_11,P.VIAJE7,-1416,V011,Dolar Americano,674.34,201609
A005940,22/10/2019,deuda,deuda: nombre_11,RECREACION10,-1521.75,V068,Dolar Americano,723.8,201910
A013876,16/04/2024,consumible,consumible_7103,P.VIAJE7,-5197.62,V122,Yen Japones,63334,202404
A005260,08/06/2019,deuda,deuda: nombre_8,P.VIAJE1,7044,V060,Yen Japones,64008,201906
