"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","monto","periodo_fact_c_diaria","nombre"
A014587,2024-07-05,P.VIAJE,necesidad,necesidad: nombre_9,P.VIAJE3,-106602.0,202407,nombre_9
A014619,2024-07-19,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE8,-7690.5,202407,nombre_5
A014620,2024-07-19,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE9,-14811.0,202407,nombre_3
A014621,2024-07-19,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE10,-14811.0,202407,nombre_11
A014626,2024-07-20,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE1,-7408.5,202407,nombre_18
A014627,2024-07-20,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE2,-7408.5,202407,nombre_8
A014630,2024-07-20,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE3,-9876.0,202407,nombre_15
A014631,2024-07-20,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE4,-9876.0,202407,nombre_16
A014656,2024-07-29,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE5,-42306.0,202407,nombre_14
A014657,2024-07-29,P.VIAJE,recreacion,recreacion: nombre_3,P.VIAJE9,-7056.0,202407,nombre_3
A014659,2024-07-30,INGRESO,transaccion,transaccion: nombre_14,INGRESO10,2814.0,202407,nombre_14
A014693,2024-08-03,RECREACION,invitacion,invitacion: nombre_5,RECREACION7,-17631.0,202408,nombre_5
A014701,2024-08-05,P.VIAJE,consumible,consumible: nombre_12,P.VIAJE6,-24681.0,202408,nombre_12
A014707,2024-08-07,RECREACION,invitacion,invitacion: nombre_16,RECREACION8,-3143.25,202408,nombre_16
A014709,2024-08-08,RECREACION,invitacion,invitacion: nombre_11,RECREACION9,-8043.0,202408,nombre_11
A014710,2024-08-08,RECREACION,invitacion,invitacion: nombre_16,RECREACION10,-4518.0,202408,nombre_16
A014731,2024-08-11,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE6,-1204.5,202408,nombre_3
A014737,2024-08-11,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE7,-11638.5,202408,nombre_16
A014738,2024-08-11,P.VIAJE,regalo,regalo: nombre_6,P.VIAJE8,-10087.5,202408,nombre_6
A014740,2024-08-11,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE9,-3883.5,202408,nombre_4
A014741,2024-08-11,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE10,-3883.5,202408,nombre_3
A014748,2024-08-11,P.VIAJE,regalo,regalo: nombre_12,P.VIAJE1,-2473.5,202408,nombre_12
A014749,2024-08-11,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE2,-2473.5,202408,nombre_13
A014787,2024-08-17,RECREACION,invitacion,invitacion: nombre_14,RECREACION2,-7056.0,202408,nombre_14
A014821,2024-08-24,RECREACION,invitacion,invitacion: nombre_15,RECREACION3,-8466.0,202408,nombre_15
A014892,2024-09-14,INGRESO,transaccion,transaccion: nombre_15,INGRESO1,114937.20000000001,202409,nombre_15
A014902,2024-09-15,INGRESO,transaccion,transaccion: nombre_16,INGRESO2,2814.0,202409,nombre_16
A014907,2024-09-16,INGRESO,transaccion,transaccion: nombre_20,INGRESO3,140994.0,202409,nombre_20
A014967,2024-09-27,RECREACION,invitacion,invitacion: nombre_15,RECREACION4,-12015.675,202409,nombre_15
A014976,2024-10-06,P.VIAJE,regalo,regalo: nombre_7,P.VIAJE3,-53938.5,202410,nombre_7
A014977,2024-10-06,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE4,-10581.0,202410,nombre_15
A014981,2024-10-07,RECREACION,invitacion,invitacion: nombre_19,RECREACION5,-8148.75,202410,nombre_19
A015027,2024-10-20,INGRESO,transaccion,transaccion: nombre_1,INGRESO4,64.5,202410,nombre_1
A015141,2024-11-23,RECREACION,invitacion,invitacion: nombre_12,RECREACION6,-10581.0,202411,nombre_12
A015146,2024-11-23,RECREACION,invitacion,invitacion: nombre_9,RECREACION7,-2473.5,202411,nombre_9
A015152,2024-11-26,INGRESO,actividad,actividad: nombre_7,INGRESO6,140994.0,202411,nombre_7
A015180,2024-12-01,RECREACION,invitacion,invitacion: nombre_13,RECREACION8,-2685.0,202412,nombre_13
A015236,2024-12-19,RECREACION,invitacion,invitacion: nombre_6,RECREACION9,-1909.5,202412,nombre_6
A015239,2024-12-21,RECREACION,invitacion,invitacion: nombre_17,RECREACION10,-7690.5,202412,nombre_17
A015261,2024-12-23,RECREACION,regalo,regalo: nombre_12,RECREACION6,-2755.5,202412,nombre_12
A015262,2024-12-23,RECREACION,regalo,regalo: nombre_6,RECREACION7,-8395.5,202412,nombre_6
A015263,2024-12-23,RECREACION,regalo,regalo: nombre_19,RECREACION8,-6915.0,202412,nombre_19
A015270,2024-12-24,LIBRE,recreacion,recreacion: nombre_7,LIBRE7,-7056.0,202412,nombre_7
A015280,2024-12-26,RECREACION,invitacion,invitacion: nombre_16,RECREACION3,-11145.0,202412,nombre_16
A015285,2024-12-28,RECREACION,regalo,regalo: nombre_7,RECREACION9,-43328.25,202412,nombre_7
A015323,2025-01-04,RECREACION,invitacion,invitacion: nombre_10,RECREACION1,-11920.5,202501,nombre_10
A015329,2025-01-09,P.RECREACION,invitacion,invitacion: nombre_17,P.RECREACION7,-14458.5,202501,nombre_17
A015354,2025-01-14,P.RECREACION,invitacion,invitacion: nombre_15,P.RECREACION5,-16820.25,202501,nombre_15
A015358,2025-01-15,P.RECREACION,recreacion,recreacion: nombre_11,P.RECREACION1,21144.0,202501,nombre_11
A015381,2025-01-19,P.RECREACION,invitacion,invitacion: nombre_20,P.RECREACION4,-14811.0,202501,nombre_20
A015388,2025-01-20,P.RECREACION,invitacion,invitacion: nombre_13,P.RECREACION5,-14176.5,202501,nombre_13
A015394,2025-01-20,P.RECREACION,invitacion,invitacion: nombre_4,P.RECREACION6,-1521.75,202501,nombre_4
A015433,2025-02-02,RECREACION,regalo,regalo: nombre_20,RECREACION10,-21508.5,202502,nombre_20
A015448,2025-02-14,RECREACION,invitacion,invitacion: nombre_5,RECREACION2,-1204.5,202502,nombre_5
A015466,2025-02-19,RECREACION,invitacion,invitacion: nombre_3,RECREACION3,-4236.0,202502,nombre_3
A015501,2025-03-02,RECREACION,invitacion,invitacion: nombre_6,RECREACION5,-5293.5,202503,nombre_6
A015502,2025-03-02,RECREACION,invitacion,invitacion: nombre_15,RECREACION6,-5293.5,202503,nombre_15
A015503,2025-03-02,RECREACION,invitacion,invitacion: nombre_20,RECREACION7,-5293.5,202503,nombre_20
A015504,2025-03-02,RECREACION,invitacion,invitacion: nombre_8,RECREACION8,-5293.5,202503,nombre_8
A015505,2025-03-02,RECREACION,invitacion,invitacion: nombre_10,RECREACION9,-5293.5,202503,nombre_10
A015543,2025-03-14,RECREACION,invitacion,invitacion: nombre_5,RECREACION10,-39486.0,202503,nombre_5
A015550,2025-03-18,RECREACION,invitacion,invitacion: nombre_12,RECREACION1,-7056.0,202503,nombre_12
A015567,2025-03-24,HOGAR,regalo,regalo: nombre_5,HOGAR9,-14035.5,202503,nombre_5
A015574,2025-03-26,HOGAR,hogar,hogar: nombre_3,HOGAR9,21214.5,202503,nombre_3
A015605,2025-03-31,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE5,-12625.5,202503,nombre_14
A015626,2025-04-09,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE6,-95498.25,202504,nombre_14
A015627,2025-04-09,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE7,-95498.25,202504,nombre_13
A015628,2025-04-09,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE8,-95498.25,202504,nombre_15
A015637,2025-04-12,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE9,-7056.0,202504,nombre_1
A015638,2025-04-12,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE10,-7056.0,202504,nombre_16
A015639,2025-04-12,P.VIAJE,regalo,regalo: nombre_7,P.VIAJE1,-7056.0,202504,nombre_7
A015641,2025-04-12,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE2,-15516.0,202504,nombre_2
A015642,2025-04-12,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE3,-15516.0,202504,nombre_17
A015643,2025-04-12,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE4,-15516.0,202504,nombre_8
A015652,2025-04-13,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE5,-26020.5,202504,nombre_3
A015653,2025-04-13,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE6,-26020.5,202504,nombre_18
A015654,2025-04-13,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE7,-26020.5,202504,nombre_9
A015656,2025-04-13,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE8,-29616.0,202504,nombre_5
A015657,2025-04-13,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE9,-10581.0,202504,nombre_5
A015660,2025-04-13,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE10,-3531.0,202504,nombre_1
A015663,2025-04-14,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE1,-28382.25,202504,nombre_15
A015664,2025-04-14,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE3,-28382.25,202504,nombre_13
A015665,2025-04-14,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE4,-28382.25,202504,nombre_14
A015668,2025-04-14,P.VIAJE,regalo,regalo: nombre_20,P.VIAJE5,-4800.0,202504,nombre_20
A015669,2025-04-14,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE6,-9594.0,202504,nombre_19
A015670,2025-04-14,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE7,-9594.0,202504,nombre_18
A015675,2025-04-15,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE8,-7056.0,202504,nombre_19
A015676,2025-04-15,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE9,-7056.0,202504,nombre_10
A015678,2025-04-15,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE10,-7056.0,202504,nombre_11
A015681,2025-04-16,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE1,-8113.5,202504,nombre_4
A015682,2025-04-16,P.VIAJE,regalo,regalo: nombre_20,P.VIAJE2,-8113.5,202504,nombre_20
A015683,2025-04-16,P.VIAJE,regalo,regalo: nombre_12,P.VIAJE4,-10581.0,202504,nombre_12
A015691,2025-04-16,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE5,-9072.3,202504,nombre_5
A015692,2025-04-16,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE6,-9072.3,202504,nombre_1
A015693,2025-04-16,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE7,-908.4000000000001,202504,nombre_13
A015719,2025-04-20,LIBRE,invitacion,invitacion: nombre_10,LIBRE10,-9805.5,202504,nombre_10
A015729,2025-04-22,RECREACION,invitacion,invitacion: nombre_18,RECREACION2,-1557.0,202504,nombre_18
A015730,2025-04-22,LIBRE,invitacion,invitacion: nombre_2,LIBRE1,-2826.0,202504,nombre_2
A015769,2025-05-12,HOGAR,hogar,hogar: nombre_2,HOGAR10,140994.0,202505,nombre_2
A015782,2025-05-16,RECREACION,invitacion,invitacion: nombre_11,RECREACION3,-5646.0,202505,nombre_11
A015783,2025-05-16,RECREACION,invitacion,invitacion: nombre_9,RECREACION4,-5646.0,202505,nombre_9
A015790,2025-05-12,HOGAR,hogar,hogar: nombre_3,HOGAR1,140994.0,202505,nombre_3
A015805,2025-05-24,HOGAR,invitacion,invitacion: nombre_7,HOGAR4,-1592.25,202505,nombre_7
A015811,2025-05-25,INGRESO,actividad,actividad: nombre_6,INGRESO7,7044.0,202505,nombre_6
A015832,2025-06-04,RECREACION,invitacion,invitacion: nombre_15,RECREACION5,-1909.5,202506,nombre_15
A015867,2025-06-23,RECREACION,invitacion,invitacion: nombre_13,RECREACION6,-6351.0,202506,nombre_13
A015868,2025-06-23,LIBRE,invitacion,invitacion: nombre_12,LIBRE2,-7056.0,202506,nombre_12
A015869,2025-06-23,LIBRE,invitacion,invitacion: nombre_14,LIBRE3,-3531.0,202506,nombre_14
A015870,2025-06-23,LIBRE,invitacion,invitacion: nombre_19,LIBRE4,-3178.5,202506,nombre_19
A015879,2025-06-26,LIBRE,regalo,regalo: nombre_16,LIBRE2,-24681.0,202506,nombre_16
A015913,2025-07-05,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE9,-1980.0,202507,nombre_3
A015914,2025-07-05,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE10,-1980.0,202507,nombre_2
A015919,2025-07-06,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE1,-8466.0,202507,nombre_19
A015920,2025-07-06,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE2,-8466.0,202507,nombre_4
A015923,2025-07-06,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE3,-3531.0,202507,nombre_10
A015924,2025-07-06,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE4,-3531.0,202507,nombre_11
A015925,2025-07-06,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE5,-3531.0,202507,nombre_13
A015980,2025-08-01,RECREACION,invitacion,invitacion: nombre_14,RECREACION7,-13753.5,202508,nombre_14
A015984,2025-08-02,RECREACION,regalo,regalo: nombre_6,RECREACION1,-1698.0,202508,nombre_6
A016052,2025-08-27,DINERO,transaccion,transaccion: nombre_7,DINERO6,105744.0,202508,nombre_7
A016055,2025-08-27,DINERO,transaccion,transaccion: nombre_8,DINERO7,-105756.0,202508,nombre_8
A016065,2025-08-31,RECREACION,invitacion,invitacion: nombre_9,RECREACION8,-1557.0,202508,nombre_9
A016066,2025-09-02,RECREACION,invitacion,invitacion: nombre_9,RECREACION9,-2121.0,202509,nombre_9
A016070,2025-09-02,RECREACION,invitacion,invitacion: nombre_3,RECREACION10,-1768.5,202509,nombre_3
A016071,2025-09-02,RECREACION,invitacion,invitacion: nombre_15,RECREACION1,-2826.0,202509,nombre_15
A016107,2025-09-06,RECREACION,invitacion,invitacion: nombre_4,RECREACION2,-34128.0,202509,nombre_4
A016145,2025-09-28,LIBRE,regalo,regalo: nombre_3,LIBRE3,-15905.865,202509,nombre_3
A016151,2025-10-03,RECREACION,invitacion,invitacion: nombre_12,RECREACION3,-14529.0,202510,nombre_12
A016170,2025-10-10,RECREACION,invitacion,invitacion: nombre_13,RECREACION4,-3178.5,202510,nombre_13
A016225,2025-10-26,HOGAR,invitacion,invitacion: nombre_1,HOGAR5,-5293.5,202510,nombre_1
A016293,2025-12-11,LIBRE,regalo,regalo: nombre_19,LIBRE4,-3531.0,202512,nombre_19
A016312,2025-12-17,RECREACION,invitacion,invitacion: nombre_18,RECREACION5,-2685.0,202512,nombre_18
A016332,2025-12-27,RECREACION,invitacion,invitacion: nombre_1,RECREACION6,-2826.0,202512,nombre_1
A016333,2025-12-27,RECREACION,invitacion,invitacion: nombre_2,RECREACION7,-5646.0,202512,nombre_2
A016334,2025-12-27,RECREACION,invitacion,invitacion: nombre_20,RECREACION8,-5646.0,202512,nombre_20
